Line 1: 3 words, 24 characters
Line 875: 19 words, 152 characters
Line 876: 9 words, 85 characters
Line 877: 6 words, 63 characters
Line 878: 3 words, 28 characters
Line 879: 1 words, 8 characters
Line 880: 11 words, 88 characters
Line 881: 7 words, 56 characters
Line 882: 0 words, 0 characters
Line 883: 19 words, 158 characters
Line 884: 18 words, 141 characters
Line 885: 14 words, 111 characters
Line 886: 9 words, 82 characters
Line 887: 6 words, 51 characters
Line 888: 18 words, 142 characters
Line 889: 11 words, 79 characters
Line 890: 17 words, 157 characters
Line 891: 20 words, 172 characters
Line 892: 9 words, 69 characters
Line 893: 5 words, 42 characters
Line 894: 17 words, 156 characters
Line 895: 10 words, 90 characters
Line 896: 1 words, 9 characters
Line 897: 10 words, 91 characters
Line 898: 6 words, 57 characters
Line 899: 16 words, 144 characters
Line 900: 7 words, 54 characters
Line 901: 16 words, 131 characters
Line 902: 3 words, 34 characters
Line 903: 0 words, 0 characters
Line 904: 13 words, 90 characters
Line 905: 8 words, 82 characters
Line 906: 17 words, 133 characters
Line 907: 8 words, 69 characters
Line 908: 4 words, 38 characters
Line 909: 11 words, 93 characters
Line 910: 3 words, 23 characters
Line 911: 19 words, 173 characters
Line 912: 8 words, 57 characters
Line 913: 20 words, 170 characters
Line 914: 19 words, 158 characters
Line 915: 5 words, 36 characters
Line 916: 1 words, 4 characters
Line 917: 9 words, 91 characters
Line 918: 3 words, 21 characters
Line 919: 7 words, 59 characters
Line 920: 0 words, 0 characters
Line 921: 11 words, 91 characters
Line 922: 11 words, 91 characters
Line 923: 4 words, 41 characters
Line 924: 9 words, 71 characters
Line 925: 9 words, 64 characters
Line 926: 15 words, 135 characters
Line 927: 4 words, 29 characters
Line 928: 10 words, 90 characters
Line 929: 14 words, 112 characters
Line 930: 12 words, 101 characters
Line 931: 20 words, 177 characters
Line 932: 19 words, 173 characters
Line 933: 3 words, 22 characters
Line 934: 6 words, 56 characters
Line 935: 6 words, 58 characters
Line 936: 11 words, 93 characters
Line 937: 14 words, 131 characters
Line 938: 15 words, 124 characters
Line 939: 18 words, 152 characters
Line 940: 8 words, 78 characters
Line 941: 2 words, 16 characters
Line 942: 16 words, 128 characters
Line 943: 3 words, 16 characters
Line 944: 20 words, 173 characters
Line 945: 17 words, 121 characters
Line 946: 15 words, 119 characters
Line 947: 14 words, 127 characters
Line 948: 4 words, 37 characters
Line 949: 9 words, 78 characters
Line 950: 16 words, 145 characters
Line 951: 3 words, 22 characters
Line 952: 14 words, 110 characters
Line 953: 18 words, 155 characters
Line 954: 14 words, 139 characters
Line 955: 1 words, 3 characters
Line 956: 9 words, 79 characters
Line 957: 11 words, 110 characters
Line 958: 1 words, 8 characters
Line 959: 10 words, 91 characters
Line 960: 5 words, 41 characters
Line 961: 10 words, 67 characters
Line 962: 15 words, 147 characters
Line 963: 11 words, 103 characters
Line 964: 19 words, 143 characters
Line 965: 7 words, 59 characters
Line 966: 10 words, 83 characters
Line 967: 18 words, 163 characters
Line 968: 17 words, 170 characters
Line 969: 11 words, 84 characters
Line 970: 1 words, 7 characters
Line 971: 16 words, 150 characters
Line 972: 3 words, 18 characters
Line 973: 4 words, 23 characters
Line 974: 19 words, 171 characters
Line 975: 3 words, 25 characters
Line 976: 11 words, 80 characters
Line 977: 0 words, 0 characters
Line 978: 7 words, 54 characters
Line 979: 16 words, 131 characters
Line 980: 5 words, 38 characters
Line 981: 3 words, 28 characters
Line 982: 1 words, 11 characters
Line 983: 8 words, 65 characters
Line 984: 6 words, 48 characters
Line 985: 19 words, 170 characters
Line 986: 1 words, 5 characters
Line 987: 4 words, 31 characters
Line 988: 15 words, 114 characters
Line 989: 14 words, 131 characters
Line 990: 5 words, 40 characters
Line 991: 0 words, 0 characters
Line 992: 17 words, 154 characters
Line 993: 13 words, 102 characters
Line 994: 0 words, 0 characters
Line 995: 12 words, 106 characters
Line 996: 16 words, 149 characters
Line 997: 10 words, 85 characters
Line 998: 8 words, 69 characters
Line 999: 14 words, 116 characters
Line 1000: 17 words, 143 characters
Line 1001: 15 words, 126 characters
Line 1002: 14 words, 116 characters
Line 1003: 4 words, 40 characters
Line 1004: 20 words, 166 characters
Line 1005: 11 words, 95 characters
Line 1006: 2 words, 7 characters
Line 1007: 5 words, 50 characters
Line 1008: 9 words, 86 characters
Line 1009: 7 words, 49 characters
Line 1010: 15 words, 127 characters
Line 1011: 5 words, 44 characters
Line 1012: 2 words, 16 characters
Line 1013: 15 words, 124 characters
Line 1014: 2 words, 9 characters
Line 1015: 12 words, 103 characters
Line 1016: 6 words, 49 characters
Line 1017: 18 words, 140 characters
Line 1018: 5 words, 27 characters
Line 1019: 20 words, 167 characters
Line 1020: 8 words, 66 characters
Line 1021: 1 words, 3 characters
Line 1022: 18 words, 170 characters
Line 1023: 18 words, 159 characters
Line 1024: 16 words, 132 characters
Line 1025: 9 words, 86 characters
Line 1026: 2 words, 24 characters
Line 1027: 7 words, 66 characters
Line 1028: 9 words, 77 characters
Line 1029: 8 words, 61 characters
Line 1030: 7 words, 61 characters
Line 1031: 3 words, 22 characters
Line 1032: 10 words, 87 characters
Line 1033: 3 words, 23 characters
Line 1034: 2 words, 11 characters
Line 1035: 20 words, 153 characters
Line 1036: 15 words, 136 characters
Line 1037: 0 words, 0 characters
Line 1038: 19 words, 153 characters
Line 1039: 0 words, 0 characters
Line 1040: 4 words, 33 characters
Line 1041: 4 words, 38 characters
Line 1042: 13 words, 95 characters
Line 1043: 8 words, 81 characters
Line 1044: 20 words, 167 characters
Line 1045: 3 words, 21 characters
Line 1046: 3 words, 30 characters
Line 1047: 12 words, 93 characters
Line 1048: 14 words, 111 characters
Line 1049: 15 words, 120 characters
Line 1050: 5 words, 42 characters
Line 1051: 11 words, 89 characters
Line 1052: 7 words, 58 characters
Line 1053: 12 words, 80 characters
Line 1054: 20 words, 167 characters
Line 1055: 1 words, 10 characters
Line 1056: 18 words, 163 characters
Line 1057: 2 words, 17 characters
Line 1058: 3 words, 25 characters
Line 1059: 17 words, 149 characters
Line 1060: 2 words, 18 characters
Line 1061: 14 words, 125 characters
Line 1062: 19 words, 143 characters
Line 1063: 20 words, 162 characters
Line 1064: 0 words, 0 characters
Line 1065: 12 words, 103 characters
Line 1066: 7 words, 51 characters
Line 1067: 5 words, 32 characters
Line 1068: 2 words, 13 characters
Line 1069: 16 words, 130 characters
Line 1070: 1 words, 7 characters
Line 1071: 8 words, 56 characters
Line 1072: 1 words, 10 characters
Line 1073: 5 words, 35 characters
Line 1074: 1 words, 12 characters
Line 1075: 19 words, 149 characters
Line 1076: 3 words, 17 characters
Line 1077: 16 words, 124 characters
Line 1078: 18 words, 161 characters
Line 1079: 13 words, 97 characters
Line 1080: 9 words, 70 characters
Line 1081: 6 words, 42 characters
Line 1082: 19 words, 184 characters
Line 1083: 15 words, 131 characters
Line 1084: 10 words, 70 characters
Line 1085: 11 words, 92 characters
Line 1086: 9 words, 90 characters
Line 1087: 0 words, 0 characters
Line 1088: 0 words, 0 characters
Line 1089: 12 words, 110 characters
Line 1090: 20 words, 170 characters
Line 1091: 0 words, 0 characters
Line 1092: 16 words, 138 characters
Line 1093: 1 words, 5 characters
Line 1094: 1 words, 10 characters
Line 1095: 5 words, 33 characters
Line 1096: 16 words, 147 characters
Line 1097: 3 words, 26 characters
Line 1098: 10 words, 79 characters
Line 1099: 16 words, 126 characters
Line 1100: 6 words, 51 characters
Line 1101: 18 words, 144 characters
Line 1102: 3 words, 18 characters
Line 1103: 17 words, 150 characters
Line 1104: 6 words, 43 characters
Line 1105: 20 words, 162 characters
Line 1106: 1 words, 7 characters
Line 1107: 11 words, 74 characters
Line 1108: 17 words, 156 characters
Line 1109: 15 words, 99 characters
Line 1110: 20 words, 198 characters
Line 1111: 6 words, 56 characters
Line 1112: 5 words, 37 characters
Line 1113: 14 words, 121 characters
Line 1114: 20 words, 156 characters
Line 1115: 13 words, 111 characters
Line 1116: 2 words, 22 characters
Line 1117: 7 words, 57 characters
Line 1118: 5 words, 50 characters
Line 1119: 6 words, 49 characters
Line 1120: 8 words, 61 characters
Line 1121: 11 words, 79 characters
Line 1122: 1 words, 11 characters
Line 1123: 9 words, 69 characters
Line 1124: 18 words, 145 characters
Line 1125: 20 words, 181 characters
Line 1126: 19 words, 169 characters
Line 1127: 9 words, 71 characters
Line 1128: 14 words, 116 characters
Line 1129: 15 words, 135 characters
Line 1130: 14 words, 118 characters
Line 1131: 8 words, 48 characters
Line 1132: 9 words, 79 characters
Line 1133: 2 words, 16 characters
Line 1134: 17 words, 142 characters
Line 1135: 18 words, 158 characters
Line 1136: 5 words, 37 characters
Line 1137: 14 words, 117 characters
Line 1138: 14 words, 129 characters
Line 1139: 3 words, 30 characters
Line 1140: 2 words, 16 characters
Line 1141: 9 words, 77 characters
Line 1142: 20 words, 179 characters
Line 1143: 12 words, 95 characters
Line 1144: 20 words, 158 characters
Line 1145: 16 words, 133 characters
Line 1146: 15 words, 116 characters
Line 1147: 6 words, 51 characters
Line 1148: 4 words, 34 characters
Line 1149: 19 words, 163 characters
Line 1150: 7 words, 57 characters
Line 1151: 19 words, 169 characters
Line 1152: 0 words, 0 characters
Line 1153: 14 words, 133 characters
Line 1154: 6 words, 42 characters
Line 1155: 8 words, 81 characters
Line 1156: 4 words, 32 characters
Line 1157: 11 words, 87 characters
Line 1158: 15 words, 118 characters
Line 1159: 0 words, 0 characters
Line 1160: 11 words, 99 characters
Line 1161: 6 words, 45 characters
Line 1162: 10 words, 89 characters
Line 1163: 2 words, 12 characters
Line 1164: 15 words, 109 characters
Line 1165: 4 words, 37 characters
Line 1166: 6 words, 47 characters
Line 1167: 2 words, 20 characters
Line 1168: 2 words, 7 characters
Line 1169: 10 words, 76 characters
Line 1170: 4 words, 47 characters
Line 1171: 17 words, 153 characters
Line 1172: 6 words, 55 characters
Line 1173: 12 words, 104 characters
Line 1174: 10 words, 82 characters
Line 1175: 8 words, 72 characters
Line 1176: 18 words, 147 characters
Line 1177: 4 words, 21 characters
Line 1178: 13 words, 118 characters
Line 1179: 7 words, 66 characters
Line 1180: 5 words, 48 characters
Line 1181: 3 words, 26 characters
Line 1182: 12 words, 100 characters
Line 1183: 2 words, 21 characters
Line 1184: 1 words, 9 characters
Line 1185: 15 words, 133 characters
Line 1186: 7 words, 62 characters
Line 1187: 14 words, 118 characters
Line 1188: 1 words, 5 characters
Line 1189: 6 words, 52 characters
Line 1190: 0 words, 0 characters
Line 1191: 9 words, 70 characters
Line 1192: 2 words, 21 characters
Line 1193: 9 words, 79 characters
Line 1194: 10 words, 91 characters
Line 1195: 2 words, 18 characters
Line 1196: 3 words, 27 characters
Line 1197: 9 words, 89 characters
Line 1198: 10 words, 91 characters
Line 1199: 14 words, 119 characters
Line 1200: 17 words, 142 characters
Line 1201: 3 words, 29 characters
Line 1202: 14 words, 97 characters
Line 1203: 12 words, 91 characters
Line 1204: 6 words, 42 characters
Line 1205: 19 words, 167 characters
Line 1206: 19 words, 158 characters
Line 1207: 2 words, 22 characters
Line 1208: 9 words, 73 characters
Line 1209: 16 words, 153 characters
Line 1210: 7 words, 54 characters
Line 1211: 20 words, 169 characters
Line 1212: 8 words, 67 characters
Line 1213: 11 words, 86 characters
Line 1214: 8 words, 73 characters
Line 1215: 2 words, 21 characters
Line 1216: 3 words, 33 characters
Line 1217: 1 words, 8 characters
Line 1218: 19 words, 151 characters
Line 1219: 9 words, 93 characters
Line 1220: 2 words, 12 characters
Line 1221: 19 words, 164 characters
Line 1222: 18 words, 164 characters
Line 1223: 4 words, 31 characters
Line 1224: 5 words, 37 characters
Line 1225: 0 words, 0 characters
Line 1226: 20 words, 150 characters
Line 1227: 6 words, 44 characters
Line 1228: 19 words, 156 characters
Line 1229: 6 words, 43 characters
Line 1230: 2 words, 13 characters
Line 1231: 1 words, 12 characters
Line 1232: 13 words, 95 characters
Line 1233: 9 words, 65 characters
Line 1234: 3 words, 19 characters
Line 1235: 17 words, 152 characters
Line 1236: 16 words, 149 characters
Line 1237: 19 words, 159 characters
Line 1238: 4 words, 40 characters
Line 1239: 13 words, 133 characters
Line 1240: 18 words, 162 characters
Line 1241: 6 words, 62 characters
Line 1242: 4 words, 35 characters
Line 1243: 9 words, 83 characters
Line 1244: 5 words, 47 characters
Line 1245: 0 words, 0 characters
Line 1246: 11 words, 83 characters
Line 1247: 10 words, 90 characters
Line 1248: 14 words, 106 characters
Line 1249: 10 words, 84 characters
Line 1250: 7 words, 58 characters
Line 1251: 15 words, 123 characters
Line 1252: 5 words, 38 characters
Line 1253: 4 words, 28 characters
Line 1254: 14 words, 120 characters
Line 1255: 13 words, 119 characters
Line 1256: 5 words, 43 characters
Line 1257: 6 words, 48 characters
Line 1258: 4 words, 30 characters
Line 1259: 15 words, 134 characters
Line 1260: 5 words, 37 characters
Line 1261: 20 words, 182 characters
Line 1262: 18 words, 154 characters
Line 1263: 11 words, 84 characters
Line 1264: 4 words, 33 characters
Line 1265: 10 words, 102 characters
Line 1266: 1 words, 10 characters
Line 1267: 3 words, 31 characters
Line 1268: 18 words, 165 characters
Line 1269: 8 words, 66 characters
Line 1270: 11 words, 82 characters
Line 1271: 9 words, 78 characters
Line 1272: 3 words, 13 characters
Line 1273: 16 words, 114 characters
Line 1274: 18 words, 135 characters
Line 1275: 2 words, 17 characters
Line 1276: 13 words, 107 characters
Line 1277: 6 words, 38 characters
Line 1278: 1 words, 5 characters
Line 1279: 12 words, 91 characters
Line 1280: 11 words, 88 characters
Line 1281: 12 words, 92 characters
Line 1282: 1 words, 8 characters
Line 1283: 11 words, 95 characters
Line 1284: 10 words, 63 characters
Line 1285: 8 words, 68 characters
Line 1286: 13 words, 114 characters
Line 1287: 17 words, 141 characters
Line 1288: 14 words, 106 characters
Line 1289: 17 words, 138 characters
Line 1290: 19 words, 147 characters
Line 1291: 2 words, 16 characters
Line 1292: 19 words, 158 characters
Line 1293: 11 words, 90 characters
Line 1294: 4 words, 23 characters
Line 1295: 10 words, 84 characters
Line 1296: 2 words, 10 characters
Line 1297: 2 words, 20 characters
Line 1298: 7 words, 61 characters
Line 1299: 7 words, 56 characters
Line 1300: 10 words, 104 characters
Line 1301: 13 words, 111 characters
Line 1302: 4 words, 35 characters
Line 1303: 5 words, 29 characters
Line 1304: 14 words, 120 characters
Line 1305: 15 words, 114 characters
Line 1306: 5 words, 36 characters
Line 1307: 2 words, 17 characters
Line 1308: 1 words, 11 characters
Line 1309: 20 words, 165 characters
Line 1310: 1 words, 4 characters
Line 1311: 11 words, 87 characters
Line 1312: 10 words, 86 characters
Line 1313: 8 words, 66 characters
Line 1314: 8 words, 61 characters
Line 1315: 20 words, 162 characters
Line 1316: 15 words, 126 characters
Line 1317: 3 words, 25 characters
Line 1318: 20 words, 161 characters
Line 1319: 7 words, 71 characters
Line 1320: 0 words, 0 characters
Line 1321: 20 words, 179 characters
Line 1322: 6 words, 52 characters
Line 1323: 14 words, 131 characters
Line 1324: 15 words, 138 characters
Line 1325: 0 words, 0 characters
Line 1326: 15 words, 121 characters
Line 1327: 6 words, 64 characters
Line 1328: 4 words, 36 characters
Line 1329: 19 words, 153 characters
Line 1330: 8 words, 73 characters
Line 1331: 14 words, 130 characters
Line 1332: 13 words, 125 characters
Line 1333: 16 words, 133 characters
Line 1334: 14 words, 126 characters
Line 1335: 11 words, 87 characters
Line 1336: 11 words, 101 characters
Line 1337: 18 words, 148 characters
Line 1338: 19 words, 139 characters
Line 1339: 5 words, 43 characters
Line 1340: 13 words, 100 characters
Line 1341: 5 words, 25 characters
Line 1342: 15 words, 128 characters
Line 1343: 14 words, 126 characters
Line 1344: 20 words, 176 characters
Line 1345: 16 words, 144 characters
Line 1346: 5 words, 56 characters
Line 1347: 7 words, 56 characters
Line 1348: 7 words, 57 characters
Line 1349: 8 words, 72 characters
Line 1350: 13 words, 118 characters
Line 1351: 16 words, 113 characters
Line 1352: 7 words, 50 characters
Line 1353: 12 words, 103 characters
Line 1354: 20 words, 173 characters
Line 1355: 7 words, 49 characters
Line 1356: 4 words, 28 characters
Line 1357: 3 words, 26 characters
Line 1358: 5 words, 39 characters
Line 1359: 18 words, 151 characters
Line 1360: 2 words, 23 characters
Line 1361: 8 words, 77 characters
Line 1362: 0 words, 0 characters
Line 1363: 18 words, 156 characters
Line 1364: 4 words, 29 characters
Line 1365: 8 words, 77 characters
Line 1366: 5 words, 41 characters
Line 1367: 1 words, 6 characters
Line 1368: 20 words, 179 characters
Line 1369: 10 words, 80 characters
Line 1370: 14 words, 115 characters
Line 1371: 3 words, 32 characters
Line 1372: 10 words, 92 characters
Line 1373: 7 words, 43 characters
Line 1374: 20 words, 155 characters
Line 1375: 11 words, 87 characters
Line 1376: 0 words, 0 characters
Line 1377: 17 words, 157 characters
Line 1378: 11 words, 89 characters
Line 1379: 8 words, 63 characters
Line 1380: 14 words, 103 characters
Line 1381: 13 words, 114 characters
Line 1382: 0 words, 0 characters
Line 1383: 4 words, 29 characters
Line 1384: 7 words, 59 characters
Line 1385: 17 words, 137 characters
Line 1386: 6 words, 44 characters
Line 1387: 10 words, 79 characters
Line 1388: 10 words, 72 characters
Line 1389: 10 words, 84 characters
Line 1390: 2 words, 14 characters
Line 1391: 16 words, 158 characters
Line 1392: 2 words, 16 characters
Line 1393: 19 words, 158 characters
Line 1394: 9 words, 71 characters
Line 1395: 7 words, 57 characters
Line 1396: 10 words, 82 characters
Line 1397: 8 words, 66 characters
Line 1398: 4 words, 33 characters
Line 1399: 10 words, 85 characters
Line 1400: 0 words, 0 characters
Line 1401: 8 words, 71 characters
Line 1402: 9 words, 70 characters
Line 1403: 16 words, 120 characters
Line 1404: 7 words, 59 characters
Line 1405: 2 words, 10 characters
Line 1406: 2 words, 21 characters
Line 1407: 8 words, 58 characters
Line 1408: 17 words, 159 characters
Line 1409: 17 words, 162 characters
Line 1410: 19 words, 140 characters
Line 1411: 0 words, 0 characters
Line 1412: 5 words, 40 characters
Line 1413: 2 words, 8 characters
Line 1414: 5 words, 49 characters
Line 1415: 4 words, 28 characters
Line 1416: 18 words, 147 characters
Line 1417: 9 words, 88 characters
Line 1418: 0 words, 0 characters
Line 1419: 6 words, 56 characters
Line 1420: 2 words, 21 characters
Line 1421: 10 words, 91 characters
Line 1422: 10 words, 83 characters
Line 1423: 6 words, 54 characters
Line 1424: 16 words, 148 characters
Line 1425: 8 words, 70 characters
Line 1426: 2 words, 12 characters
Line 1427: 5 words, 41 characters
Line 1428: 19 words, 172 characters
Line 1429: 18 words, 147 characters
Line 1430: 5 words, 58 characters
Line 1431: 15 words, 136 characters
Line 1432: 17 words, 138 characters
Line 1433: 1 words, 8 characters
Line 1434: 0 words, 0 characters
Line 1435: 19 words, 157 characters
Line 1436: 11 words, 95 characters
Line 1437: 11 words, 102 characters
Line 1438: 17 words, 144 characters
Line 1439: 18 words, 160 characters
Line 1440: 8 words, 73 characters
Line 1441: 4 words, 33 characters
Line 1442: 17 words, 142 characters
Line 1443: 1 words, 10 characters
Line 1444: 3 words, 23 characters
Line 1445: 2 words, 9 characters
Line 1446: 10 words, 82 characters
Line 1447: 8 words, 80 characters
Line 1448: 7 words, 55 characters
Line 1449: 19 words, 170 characters
Line 1450: 1 words, 6 characters
Line 1451: 16 words, 147 characters
Line 1452: 12 words, 100 characters
Line 1453: 8 words, 63 characters
Line 1454: 20 words, 172 characters
Line 1455: 16 words, 128 characters
Line 1456: 20 words, 171 characters
Line 1457: 9 words, 78 characters
Line 1458: 0 words, 0 characters
Line 1459: 19 words, 196 characters
Line 1460: 19 words, 128 characters
Line 1461: 4 words, 33 characters
Line 1462: 16 words, 155 characters
Line 1463: 5 words, 38 characters
Line 1464: 12 words, 108 characters
Line 1465: 3 words, 18 characters
Line 1466: 0 words, 0 characters
Line 1467: 17 words, 135 characters
Line 1468: 16 words, 137 characters
Line 1469: 15 words, 123 characters
Line 1470: 3 words, 31 characters
Line 1471: 19 words, 147 characters
Line 1472: 1 words, 7 characters
Line 1473: 4 words, 39 characters
Line 1474: 20 words, 164 characters
Line 1475: 19 words, 183 characters
Line 1476: 8 words, 56 characters
Line 1477: 4 words, 32 characters
Line 1478: 18 words, 156 characters
Line 1479: 10 words, 90 characters
Line 1480: 20 words, 187 characters
Line 1481: 17 words, 134 characters
Line 1482: 17 words, 146 characters
Line 1483: 7 words, 52 characters
Line 1484: 20 words, 170 characters
Line 1485: 14 words, 126 characters
Line 1486: 16 words, 137 characters
Line 1487: 7 words, 66 characters
Line 1488: 9 words, 76 characters
Line 1489: 13 words, 108 characters
Line 1490: 16 words, 134 characters
Line 1491: 15 words, 124 characters
Line 1492: 11 words, 99 characters
Line 1493: 1 words, 10 characters
Line 1494: 8 words, 69 characters
Line 1495: 9 words, 78 characters
Line 1496: 0 words, 0 characters
Line 1497: 15 words, 136 characters
Line 1498: 18 words, 145 characters
Line 1499: 20 words, 178 characters
Line 1500: 11 words, 92 characters
Line 1501: 1 words, 3 characters
Line 1502: 4 words, 25 characters
Line 1503: 7 words, 56 characters
Line 1504: 8 words, 79 characters
Line 1505: 10 words, 90 characters
Line 1506: 20 words, 148 characters
Line 1507: 14 words, 129 characters
Line 1508: 18 words, 155 characters
Line 1509: 11 words, 81 characters
Line 1510: 1 words, 3 characters
Line 1511: 17 words, 154 characters
Line 1512: 16 words, 130 characters
Line 1513: 4 words, 21 characters
Line 1514: 15 words, 143 characters
Line 1515: 5 words, 40 characters
Line 1516: 19 words, 150 characters
Line 1517: 1 words, 5 characters
Line 1518: 19 words, 179 characters
Line 1519: 3 words, 23 characters
Line 1520: 3 words, 27 characters
Line 1521: 2 words, 17 characters
Line 1522: 14 words, 112 characters
Line 1523: 1 words, 5 characters
Line 1524: 7 words, 69 characters
Line 1525: 19 words, 156 characters
Line 1526: 13 words, 98 characters
Line 1527: 19 words, 162 characters
Line 1528: 0 words, 0 characters
Line 1529: 19 words, 141 characters
Line 1530: 2 words, 17 characters
Line 1531: 3 words, 29 characters
Line 1532: 16 words, 125 characters
Line 1533: 17 words, 142 characters
Line 1534: 11 words, 106 characters
Line 1535: 0 words, 0 characters
Line 1536: 7 words, 61 characters
Line 1537: 7 words, 64 characters
Line 1538: 4 words, 34 characters
Line 1539: 2 words, 15 characters
Line 1540: 17 words, 145 characters
Line 1541: 13 words, 117 characters
Line 1542: 4 words, 30 characters
Line 1543: 16 words, 133 characters
Line 1544: 5 words, 43 characters
Line 1545: 8 words, 58 characters
Line 1546: 5 words, 50 characters
Line 1547: 19 words, 156 characters
Line 1548: 4 words, 39 characters
Line 1549: 16 words, 129 characters
Line 1550: 8 words, 64 characters
Line 1551: 3 words, 32 characters
Line 1552: 3 words, 26 characters
Line 1553: 15 words, 112 characters
Line 1554: 7 words, 45 characters
Line 1555: 13 words, 119 characters
Line 1556: 1 words, 8 characters
Line 1557: 14 words, 105 characters
Line 1558: 2 words, 12 characters
Line 1559: 7 words, 59 characters
Line 1560: 14 words, 125 characters
Line 1561: 19 words, 162 characters
Line 1562: 1 words, 11 characters
Line 1563: 12 words, 95 characters
Line 1564: 7 words, 50 characters
Line 1565: 11 words, 91 characters
Line 1566: 5 words, 47 characters
Line 1567: 16 words, 119 characters
Line 1568: 19 words, 146 characters
Line 1569: 10 words, 86 characters
Line 1570: 9 words, 66 characters
Line 1571: 10 words, 76 characters
Line 1572: 12 words, 110 characters
Line 1573: 0 words, 0 characters
Line 1574: 0 words, 0 characters
Line 1575: 10 words, 86 characters
Line 1576: 15 words, 137 characters
Line 1577: 0 words, 0 characters
Line 1578: 13 words, 125 characters
Line 1579: 19 words, 136 characters
Line 1580: 17 words, 147 characters
Line 1581: 4 words, 28 characters
Line 1582: 14 words, 106 characters
Line 1583: 11 words, 78 characters
Line 1584: 20 words, 190 characters
Line 1585: 3 words, 21 characters
Line 1586: 8 words, 77 characters
Line 1587: 0 words, 0 characters
Line 1588: 0 words, 0 characters
Line 1589: 8 words, 68 characters
Line 1590: 0 words, 0 characters
Line 1591: 9 words, 61 characters
Line 1592: 16 words, 137 characters
Line 1593: 9 words, 69 characters
Line 1594: 16 words, 130 characters
Line 1595: 5 words, 45 characters
Line 1596: 9 words, 66 characters
Line 1597: 15 words, 122 characters
Line 1598: 2 words, 20 characters
Line 1599: 9 words, 63 characters
Line 1600: 19 words, 173 characters
Line 1601: 11 words, 99 characters
Line 1602: 10 words, 69 characters
Line 1603: 10 words, 72 characters
Line 1604: 2 words, 9 characters
Line 1605: 18 words, 126 characters
Line 1606: 8 words, 67 characters
Line 1607: 13 words, 116 characters
Line 1608: 6 words, 43 characters
Line 1609: 6 words, 58 characters
Line 1610: 16 words, 118 characters
Line 1611: 2 words, 16 characters
Line 1612: 6 words, 50 characters
Line 1613: 8 words, 51 characters
Line 1614: 5 words, 45 characters
Line 1615: 18 words, 164 characters
Line 1616: 1 words, 9 characters
Line 1617: 13 words, 122 characters
Line 1618: 6 words, 44 characters
Line 1619: 6 words, 50 characters
Line 1620: 16 words, 135 characters
Line 1621: 20 words, 175 characters
Line 1622: 14 words, 137 characters
Line 1623: 7 words, 55 characters
Line 1624: 10 words, 78 characters
Line 1625: 8 words, 62 characters
Line 1626: 20 words, 155 characters
Line 1627: 18 words, 142 characters
Line 1628: 7 words, 58 characters
Line 1629: 10 words, 95 characters
Line 1630: 15 words, 135 characters
Line 1631: 12 words, 97 characters
Line 1632: 13 words, 116 characters
Line 1633: 12 words, 95 characters
Line 1634: 17 words, 158 characters
Line 1635: 5 words, 42 characters
Line 1636: 11 words, 85 characters
Line 1637: 7 words, 56 characters
Line 1638: 19 words, 169 characters
Line 1639: 8 words, 61 characters
Line 1640: 12 words, 103 characters
Line 1641: 13 words, 105 characters
Line 1642: 3 words, 25 characters
Line 1643: 0 words, 0 characters
Line 1644: 17 words, 139 characters
Line 1645: 20 words, 169 characters
Line 1646: 5 words, 50 characters
Line 1647: 15 words, 140 characters
Line 1648: 9 words, 64 characters
Line 1649: 6 words, 45 characters
Line 1650: 17 words, 141 characters
Line 1651: 1 words, 6 characters
Line 1652: 2 words, 17 characters
Line 1653: 0 words, 0 characters
Line 1654: 8 words, 66 characters
Line 1655: 9 words, 64 characters
Line 1656: 0 words, 0 characters
Line 1657: 11 words, 86 characters
Line 1658: 7 words, 56 characters
Line 1659: 11 words, 88 characters
Line 1660: 8 words, 67 characters
Line 1661: 19 words, 156 characters
Line 1662: 5 words, 39 characters
Line 1663: 9 words, 67 characters
Line 1664: 1 words, 6 characters
Line 1665: 19 words, 151 characters
Line 1666: 18 words, 158 characters
Line 1667: 19 words, 169 characters
Line 1668: 6 words, 42 characters
Line 1669: 13 words, 114 characters
Line 1670: 17 words, 144 characters
Line 1671: 18 words, 153 characters
Line 1672: 7 words, 64 characters
Line 1673: 12 words, 105 characters
Line 1674: 4 words, 36 characters
Line 1675: 10 words, 83 characters
Line 1676: 2 words, 16 characters
Line 1677: 3 words, 28 characters
Line 1678: 2 words, 16 characters
Line 1679: 2 words, 14 characters
Line 1680: 11 words, 86 characters
Line 1681: 17 words, 134 characters
Line 1682: 19 words, 146 characters
Line 1683: 13 words, 120 characters
Line 1684: 2 words, 16 characters
Line 1685: 3 words, 31 characters
Line 1686: 6 words, 53 characters
Line 1687: 16 words, 136 characters
Line 1688: 12 words, 103 characters
Line 1689: 13 words, 99 characters
Line 1690: 17 words, 127 characters
Line 1691: 16 words, 135 characters
Line 1692: 16 words, 121 characters
Line 1693: 15 words, 131 characters
Line 1694: 8 words, 69 characters
Line 1695: 8 words, 68 characters
Line 1696: 20 words, 160 characters
Line 1697: 8 words, 82 characters
Line 1698: 15 words, 152 characters
Line 1699: 8 words, 73 characters
Line 1700: 19 words, 170 characters
Line 1701: 0 words, 0 characters
Line 1702: 12 words, 88 characters
Line 1703: 7 words, 63 characters
