Line 1: 1 words, 3 characters
Line 875: 7 words, 46 characters
Line 876: 5 words, 46 characters
Line 877: 15 words, 126 characters
Line 878: 2 words, 23 characters
Line 879: 16 words, 135 characters
Line 880: 9 words, 69 characters
Line 881: 6 words, 47 characters
Line 882: 8 words, 70 characters
Line 883: 10 words, 68 characters
Line 884: 3 words, 29 characters
Line 885: 7 words, 57 characters
Line 886: 13 words, 101 characters
Line 887: 20 words, 169 characters
Line 888: 17 words, 146 characters
Line 889: 13 words, 116 characters
Line 890: 9 words, 76 characters
Line 891: 18 words, 167 characters
Line 892: 2 words, 16 characters
Line 893: 1 words, 6 characters
Line 894: 18 words, 147 characters
Line 895: 4 words, 34 characters
Line 896: 16 words, 158 characters
Line 897: 7 words, 61 characters
Line 898: 18 words, 130 characters
Line 899: 5 words, 37 characters
Line 900: 4 words, 33 characters
Line 901: 12 words, 92 characters
Line 902: 9 words, 61 characters
Line 903: 2 words, 19 characters
Line 904: 8 words, 64 characters
Line 905: 16 words, 147 characters
Line 906: 10 words, 93 characters
Line 907: 17 words, 137 characters
Line 908: 19 words, 156 characters
Line 909: 5 words, 36 characters
Line 910: 14 words, 130 characters
Line 911: 3 words, 28 characters
Line 912: 5 words, 59 characters
Line 913: 20 words, 159 characters
Line 914: 20 words, 167 characters
Line 915: 0 words, 0 characters
Line 916: 20 words, 152 characters
Line 917: 1 words, 12 characters
Line 918: 17 words, 166 characters
Line 919: 9 words, 80 characters
Line 920: 18 words, 141 characters
Line 921: 3 words, 25 characters
Line 922: 0 words, 0 characters
Line 923: 12 words, 112 characters
Line 924: 15 words, 128 characters
Line 925: 5 words, 39 characters
Line 926: 20 words, 170 characters
Line 927: 1 words, 4 characters
Line 928: 3 words, 26 characters
Line 929: 10 words, 84 characters
Line 930: 13 words, 105 characters
Line 931: 0 words, 0 characters
Line 932: 19 words, 164 characters
Line 933: 2 words, 18 characters
Line 934: 3 words, 29 characters
Line 935: 5 words, 46 characters
Line 936: 5 words, 45 characters
Line 937: 15 words, 130 characters
Line 938: 20 words, 175 characters
Line 939: 9 words, 90 characters
Line 940: 12 words, 121 characters
Line 941: 13 words, 95 characters
Line 942: 18 words, 140 characters
Line 943: 9 words, 77 characters
Line 944: 9 words, 80 characters
Line 945: 11 words, 77 characters
Line 946: 18 words, 149 characters
Line 947: 3 words, 25 characters
Line 948: 2 words, 12 characters
Line 949: 3 words, 24 characters
Line 950: 13 words, 100 characters
Line 951: 15 words, 129 characters
Line 952: 5 words, 41 characters
Line 953: 2 words, 21 characters
Line 954: 18 words, 155 characters
Line 955: 9 words, 73 characters
Line 956: 6 words, 53 characters
Line 957: 10 words, 84 characters
Line 958: 7 words, 69 characters
Line 959: 12 words, 112 characters
Line 960: 0 words, 0 characters
Line 961: 19 words, 169 characters
Line 962: 3 words, 18 characters
Line 963: 10 words, 103 characters
Line 964: 19 words, 153 characters
Line 965: 13 words, 100 characters
Line 966: 15 words, 111 characters
Line 967: 17 words, 155 characters
Line 968: 16 words, 142 characters
Line 969: 16 words, 145 characters
Line 970: 0 words, 0 characters
Line 971: 11 words, 90 characters
Line 972: 15 words, 111 characters
Line 973: 2 words, 12 characters
Line 974: 12 words, 107 characters
Line 975: 6 words, 54 characters
Line 976: 17 words, 138 characters
Line 977: 13 words, 129 characters
Line 978: 13 words, 80 characters
Line 979: 6 words, 62 characters
Line 980: 6 words, 61 characters
Line 981: 9 words, 70 characters
Line 982: 13 words, 106 characters
Line 983: 18 words, 155 characters
Line 984: 0 words, 0 characters
Line 985: 18 words, 140 characters
Line 986: 12 words, 102 characters
Line 987: 12 words, 103 characters
Line 988: 2 words, 14 characters
Line 989: 18 words, 161 characters
Line 990: 3 words, 25 characters
Line 991: 10 words, 85 characters
Line 992: 20 words, 152 characters
Line 993: 4 words, 27 characters
Line 994: 4 words, 37 characters
Line 995: 11 words, 95 characters
Line 996: 3 words, 23 characters
Line 997: 18 words, 175 characters
Line 998: 4 words, 32 characters
Line 999: 7 words, 58 characters
Line 1000: 9 words, 82 characters
Line 1001: 6 words, 44 characters
Line 1002: 3 words, 24 characters
Line 1003: 19 words, 159 characters
Line 1004: 6 words, 61 characters
Line 1005: 11 words, 92 characters
Line 1006: 9 words, 84 characters
Line 1007: 12 words, 111 characters
Line 1008: 1 words, 5 characters
Line 1009: 11 words, 97 characters
Line 1010: 0 words, 0 characters
Line 1011: 0 words, 0 characters
Line 1012: 4 words, 37 characters
Line 1013: 6 words, 40 characters
Line 1014: 19 words, 168 characters
Line 1015: 4 words, 35 characters
Line 1016: 4 words, 32 characters
Line 1017: 14 words, 131 characters
Line 1018: 5 words, 30 characters
Line 1019: 17 words, 143 characters
Line 1020: 15 words, 127 characters
Line 1021: 4 words, 25 characters
Line 1022: 4 words, 34 characters
Line 1023: 11 words, 91 characters
Line 1024: 9 words, 83 characters
Line 1025: 16 words, 142 characters
Line 1026: 3 words, 21 characters
Line 1027: 2 words, 20 characters
Line 1028: 7 words, 47 characters
Line 1029: 1 words, 3 characters
Line 1030: 14 words, 107 characters
Line 1031: 0 words, 0 characters
Line 1032: 15 words, 144 characters
Line 1033: 0 words, 0 characters
Line 1034: 6 words, 48 characters
Line 1035: 14 words, 127 characters
Line 1036: 11 words, 84 characters
Line 1037: 3 words, 28 characters
Line 1038: 6 words, 35 characters
Line 1039: 20 words, 164 characters
Line 1040: 13 words, 108 characters
Line 1041: 7 words, 51 characters
Line 1042: 14 words, 131 characters
Line 1043: 17 words, 149 characters
Line 1044: 2 words, 13 characters
Line 1045: 18 words, 136 characters
Line 1046: 9 words, 72 characters
Line 1047: 6 words, 53 characters
Line 1048: 6 words, 60 characters
Line 1049: 18 words, 158 characters
Line 1050: 3 words, 13 characters
Line 1051: 2 words, 16 characters
Line 1052: 4 words, 30 characters
Line 1053: 6 words, 50 characters
Line 1054: 17 words, 124 characters
Line 1055: 20 words, 168 characters
Line 1056: 5 words, 38 characters
Line 1057: 19 words, 160 characters
Line 1058: 18 words, 182 characters
Line 1059: 8 words, 67 characters
Line 1060: 11 words, 85 characters
Line 1061: 4 words, 44 characters
Line 1062: 19 words, 168 characters
Line 1063: 0 words, 0 characters
Line 1064: 18 words, 152 characters
Line 1065: 0 words, 0 characters
Line 1066: 5 words, 38 characters
Line 1067: 11 words, 85 characters
Line 1068: 19 words, 147 characters
Line 1069: 16 words, 146 characters
Line 1070: 0 words, 0 characters
Line 1071: 4 words, 36 characters
Line 1072: 8 words, 77 characters
Line 1073: 10 words, 71 characters
Line 1074: 3 words, 23 characters
Line 1075: 15 words, 124 characters
Line 1076: 18 words, 142 characters
Line 1077: 20 words, 181 characters
Line 1078: 20 words, 168 characters
Line 1079: 14 words, 107 characters
Line 1080: 2 words, 12 characters
Line 1081: 1 words, 11 characters
Line 1082: 19 words, 156 characters
Line 1083: 14 words, 106 characters
Line 1084: 6 words, 48 characters
Line 1085: 3 words, 19 characters
Line 1086: 20 words, 170 characters
Line 1087: 1 words, 9 characters
Line 1088: 0 words, 0 characters
Line 1089: 13 words, 98 characters
Line 1090: 1 words, 9 characters
Line 1091: 8 words, 71 characters
Line 1092: 1 words, 7 characters
Line 1093: 9 words, 79 characters
Line 1094: 2 words, 10 characters
Line 1095: 19 words, 171 characters
Line 1096: 17 words, 123 characters
Line 1097: 1 words, 11 characters
Line 1098: 12 words, 106 characters
Line 1099: 15 words, 125 characters
Line 1100: 4 words, 34 characters
Line 1101: 17 words, 145 characters
Line 1102: 20 words, 177 characters
Line 1103: 3 words, 26 characters
Line 1104: 14 words, 100 characters
Line 1105: 9 words, 82 characters
Line 1106: 8 words, 58 characters
Line 1107: 12 words, 113 characters
Line 1108: 17 words, 130 characters
Line 1109: 0 words, 0 characters
Line 1110: 15 words, 158 characters
Line 1111: 13 words, 124 characters
Line 1112: 4 words, 36 characters
Line 1113: 11 words, 87 characters
Line 1114: 8 words, 68 characters
Line 1115: 15 words, 136 characters
Line 1116: 6 words, 38 characters
Line 1117: 14 words, 133 characters
Line 1118: 18 words, 151 characters
Line 1119: 17 words, 129 characters
Line 1120: 19 words, 165 characters
Line 1121: 10 words, 84 characters
Line 1122: 15 words, 131 characters
Line 1123: 11 words, 81 characters
Line 1124: 18 words, 156 characters
Line 1125: 15 words, 124 characters
Line 1126: 7 words, 63 characters
Line 1127: 2 words, 17 characters
Line 1128: 6 words, 44 characters
Line 1129: 10 words, 97 characters
Line 1130: 13 words, 107 characters
Line 1131: 10 words, 70 characters
Line 1132: 11 words, 98 characters
Line 1133: 14 words, 121 characters
Line 1134: 15 words, 123 characters
Line 1135: 16 words, 133 characters
Line 1136: 4 words, 32 characters
Line 1137: 2 words, 14 characters
Line 1138: 1 words, 10 characters
Line 1139: 2 words, 13 characters
Line 1140: 20 words, 181 characters
Line 1141: 1 words, 10 characters
Line 1142: 19 words, 149 characters
Line 1143: 14 words, 141 characters
Line 1144: 4 words, 31 characters
Line 1145: 0 words, 0 characters
Line 1146: 0 words, 0 characters
Line 1147: 2 words, 24 characters
Line 1148: 1 words, 4 characters
Line 1149: 8 words, 72 characters
Line 1150: 2 words, 22 characters
Line 1151: 6 words, 47 characters
Line 1152: 3 words, 24 characters
Line 1153: 13 words, 116 characters
Line 1154: 2 words, 17 characters
Line 1155: 9 words, 76 characters
Line 1156: 12 words, 114 characters
Line 1157: 10 words, 93 characters
Line 1158: 1 words, 7 characters
Line 1159: 2 words, 11 characters
Line 1160: 15 words, 122 characters
Line 1161: 12 words, 100 characters
Line 1162: 0 words, 0 characters
Line 1163: 12 words, 111 characters
Line 1164: 2 words, 25 characters
Line 1165: 9 words, 78 characters
Line 1166: 13 words, 101 characters
Line 1167: 5 words, 40 characters
Line 1168: 1 words, 4 characters
Line 1169: 9 words, 78 characters
Line 1170: 12 words, 100 characters
Line 1171: 15 words, 123 characters
Line 1172: 1 words, 3 characters
Line 1173: 7 words, 63 characters
Line 1174: 4 words, 45 characters
Line 1175: 18 words, 136 characters
Line 1176: 18 words, 168 characters
Line 1177: 18 words, 148 characters
Line 1178: 1 words, 3 characters
Line 1179: 16 words, 110 characters
Line 1180: 19 words, 145 characters
Line 1181: 3 words, 25 characters
Line 1182: 3 words, 26 characters
Line 1183: 3 words, 28 characters
Line 1184: 10 words, 88 characters
Line 1185: 17 words, 156 characters
Line 1186: 3 words, 21 characters
Line 1187: 15 words, 112 characters
Line 1188: 5 words, 45 characters
Line 1189: 8 words, 64 characters
Line 1190: 20 words, 170 characters
Line 1191: 11 words, 91 characters
Line 1192: 11 words, 98 characters
Line 1193: 16 words, 120 characters
Total: 1193 lines, 11537 words, 96838 characters
