Line 1: 0 words, 0 characters
Line 875: 10 words, 91 characters
Line 876: 6 words, 53 characters
Line 877: 1 words, 9 characters
Line 878: 10 words, 79 characters
Line 879: 15 words, 133 characters
Line 880: 1 words, 8 characters
Line 881: 18 words, 163 characters
Line 882: 0 words, 0 characters
Line 883: 7 words, 54 characters
Line 884: 9 words, 85 characters
Line 885: 1 words, 11 characters
Line 886: 15 words, 133 characters
Line 887: 14 words, 129 characters
Line 888: 7 words, 50 characters
Line 889: 12 words, 110 characters
Line 890: 6 words, 46 characters
Line 891: 10 words, 88 characters
Line 892: 12 words, 97 characters
Line 893: 17 words, 157 characters
Line 894: 13 words, 117 characters
Line 895: 8 words, 50 characters
Line 896: 14 words, 129 characters
Line 897: 10 words, 107 characters
Line 898: 17 words, 158 characters
Line 899: 8 words, 69 characters
Line 900: 14 words, 116 characters
Line 901: 13 words, 119 characters
Line 902: 6 words, 49 characters
Line 903: 2 words, 17 characters
Line 904: 17 words, 139 characters
Line 905: 14 words, 135 characters
Line 906: 5 words, 40 characters
Line 907: 14 words, 131 characters
Line 908: 4 words, 35 characters
Line 909: 3 words, 27 characters
Line 910: 13 words, 108 characters
Line 911: 0 words, 0 characters
Line 912: 18 words, 144 characters
Line 913: 5 words, 39 characters
Line 914: 14 words, 111 characters
Line 915: 13 words, 116 characters
Line 916: 20 words, 174 characters
Line 917: 15 words, 125 characters
Line 918: 17 words, 132 characters
Line 919: 8 words, 72 characters
Line 920: 7 words, 67 characters
Line 921: 18 words, 147 characters
Line 922: 1 words, 7 characters
Line 923: 13 words, 112 characters
Line 924: 0 words, 0 characters
Line 925: 6 words, 45 characters
Line 926: 14 words, 112 characters
Line 927: 13 words, 112 characters
Line 928: 0 words, 0 characters
Line 929: 9 words, 69 characters
Line 930: 15 words, 110 characters
Line 931: 15 words, 116 characters
Line 932: 8 words, 59 characters
Line 933: 0 words, 0 characters
Line 934: 18 words, 178 characters
Line 935: 19 words, 141 characters
Line 936: 2 words, 12 characters
Line 937: 11 words, 77 characters
Line 938: 0 words, 0 characters
Line 939: 15 words, 136 characters
Line 940: 1 words, 11 characters
Line 941: 20 words, 176 characters
Line 942: 2 words, 19 characters
Line 943: 11 words, 102 characters
Line 944: 8 words, 61 characters
Line 945: 19 words, 161 characters
Line 946: 18 words, 155 characters
Line 947: 5 words, 36 characters
Line 948: 14 words, 101 characters
Line 949: 0 words, 0 characters
Line 950: 13 words, 96 characters
Line 951: 15 words, 128 characters
Line 952: 4 words, 28 characters
Line 953: 2 words, 18 characters
Line 954: 4 words, 38 characters
Line 955: 12 words, 97 characters
Line 956: 7 words, 60 characters
Line 957: 15 words, 127 characters
Line 958: 4 words, 37 characters
Line 959: 3 words, 21 characters
Line 960: 20 words, 196 characters
Line 961: 13 words, 127 characters
Line 962: 5 words, 53 characters
Line 963: 1 words, 10 characters
Line 964: 20 words, 163 characters
Line 965: 4 words, 32 characters
Line 966: 18 words, 143 characters
Line 967: 20 words, 164 characters
Line 968: 0 words, 0 characters
Line 969: 12 words, 99 characters
Line 970: 0 words, 0 characters
Line 971: 11 words, 82 characters
Line 972: 1 words, 11 characters
Line 973: 19 words, 159 characters
Line 974: 13 words, 97 characters
Line 975: 12 words, 122 characters
Line 976: 20 words, 154 characters
Line 977: 0 words, 0 characters
Line 978: 20 words, 155 characters
Line 979: 11 words, 77 characters
Line 980: 0 words, 0 characters
Line 981: 15 words, 117 characters
Line 982: 1 words, 10 characters
Line 983: 13 words, 87 characters
Line 984: 6 words, 47 characters
Line 985: 8 words, 79 characters
Line 986: 8 words, 59 characters
Line 987: 12 words, 90 characters
Line 988: 14 words, 126 characters
Line 989: 20 words, 180 characters
Line 990: 9 words, 72 characters
Line 991: 11 words, 89 characters
Line 992: 19 words, 140 characters
Line 993: 13 words, 103 characters
Line 994: 2 words, 19 characters
Line 995: 12 words, 91 characters
Line 996: 9 words, 83 characters
Line 997: 8 words, 76 characters
Line 998: 19 words, 168 characters
Line 999: 11 words, 94 characters
Line 1000: 11 words, 99 characters
Line 1001: 14 words, 144 characters
Line 1002: 9 words, 61 characters
Line 1003: 1 words, 6 characters
Line 1004: 11 words, 96 characters
Line 1005: 1 words, 4 characters
Line 1006: 9 words, 90 characters
Line 1007: 17 words, 142 characters
Line 1008: 8 words, 68 characters
Line 1009: 20 words, 141 characters
Line 1010: 2 words, 23 characters
Line 1011: 17 words, 128 characters
Line 1012: 2 words, 22 characters
Line 1013: 14 words, 114 characters
Line 1014: 11 words, 108 characters
Line 1015: 9 words, 77 characters
Line 1016: 4 words, 33 characters
Line 1017: 3 words, 19 characters
Line 1018: 6 words, 46 characters
Line 1019: 10 words, 99 characters
Line 1020: 20 words, 161 characters
Line 1021: 8 words, 55 characters
Line 1022: 7 words, 64 characters
Line 1023: 6 words, 49 characters
Line 1024: 20 words, 184 characters
Line 1025: 13 words, 115 characters
Line 1026: 20 words, 163 characters
Line 1027: 14 words, 116 characters
Line 1028: 4 words, 35 characters
Line 1029: 4 words, 30 characters
Line 1030: 5 words, 45 characters
Line 1031: 8 words, 77 characters
Line 1032: 11 words, 98 characters
Line 1033: 2 words, 22 characters
Line 1034: 7 words, 58 characters
Line 1035: 6 words, 49 characters
Line 1036: 20 words, 168 characters
Line 1037: 7 words, 67 characters
Line 1038: 9 words, 80 characters
Line 1039: 18 words, 152 characters
Line 1040: 14 words, 114 characters
Line 1041: 15 words, 123 characters
Line 1042: 1 words, 12 characters
Line 1043: 9 words, 77 characters
Line 1044: 6 words, 51 characters
Line 1045: 19 words, 186 characters
Line 1046: 16 words, 146 characters
Line 1047: 3 words, 30 characters
Line 1048: 19 words, 144 characters
Line 1049: 12 words, 99 characters
Line 1050: 13 words, 124 characters
Line 1051: 18 words, 166 characters
Line 1052: 17 words, 143 characters
Line 1053: 16 words, 140 characters
Line 1054: 8 words, 64 characters
Line 1055: 10 words, 90 characters
Line 1056: 11 words, 91 characters
Line 1057: 16 words, 149 characters
Line 1058: 16 words, 145 characters
Line 1059: 0 words, 0 characters
Line 1060: 6 words, 41 characters
Line 1061: 10 words, 80 characters
Line 1062: 13 words, 110 characters
Line 1063: 19 words, 168 characters
Line 1064: 19 words, 171 characters
Line 1065: 7 words, 55 characters
Line 1066: 7 words, 45 characters
Line 1067: 16 words, 131 characters
Line 1068: 0 words, 0 characters
Line 1069: 16 words, 142 characters
Line 1070: 14 words, 126 characters
Line 1071: 15 words, 133 characters
Line 1072: 17 words, 136 characters
Line 1073: 10 words, 100 characters
Line 1074: 4 words, 45 characters
Line 1075: 19 words, 170 characters
Line 1076: 11 words, 94 characters
Line 1077: 3 words, 19 characters
Line 1078: 4 words, 39 characters
Line 1079: 4 words, 38 characters
Line 1080: 17 words, 143 characters
Line 1081: 4 words, 32 characters
Line 1082: 0 words, 0 characters
Line 1083: 0 words, 0 characters
Line 1084: 13 words, 117 characters
Line 1085: 6 words, 53 characters
Line 1086: 9 words, 76 characters
Line 1087: 11 words, 82 characters
Line 1088: 10 words, 105 characters
Line 1089: 11 words, 90 characters
Line 1090: 10 words, 79 characters
Line 1091: 2 words, 16 characters
Line 1092: 10 words, 72 characters
Line 1093: 4 words, 33 characters
Line 1094: 14 words, 119 characters
Line 1095: 8 words, 70 characters
Line 1096: 0 words, 0 characters
Line 1097: 16 words, 137 characters
Line 1098: 16 words, 132 characters
Line 1099: 13 words, 106 characters
Line 1100: 17 words, 148 characters
Line 1101: 19 words, 140 characters
Line 1102: 6 words, 45 characters
Line 1103: 18 words, 144 characters
Line 1104: 2 words, 20 characters
Line 1105: 13 words, 102 characters
Line 1106: 17 words, 124 characters
Line 1107: 7 words, 65 characters
Line 1108: 13 words, 105 characters
Line 1109: 9 words, 56 characters
Line 1110: 12 words, 94 characters
Line 1111: 6 words, 45 characters
Line 1112: 2 words, 23 characters
Line 1113: 18 words, 158 characters
Line 1114: 7 words, 53 characters
Line 1115: 6 words, 60 characters
Line 1116: 8 words, 68 characters
Line 1117: 8 words, 70 characters
Line 1118: 7 words, 53 characters
Line 1119: 6 words, 55 characters
Line 1120: 5 words, 45 characters
Line 1121: 11 words, 97 characters
Line 1122: 13 words, 98 characters
Line 1123: 15 words, 130 characters
Line 1124: 17 words, 148 characters
Line 1125: 8 words, 66 characters
Line 1126: 5 words, 44 characters
Line 1127: 8 words, 63 characters
Line 1128: 4 words, 35 characters
Line 1129: 1 words, 11 characters
Line 1130: 0 words, 0 characters
Line 1131: 2 words, 18 characters
Line 1132: 8 words, 71 characters
Line 1133: 2 words, 12 characters
Line 1134: 19 words, 162 characters
Line 1135: 0 words, 0 characters
Line 1136: 5 words, 30 characters
Line 1137: 8 words, 58 characters
Line 1138: 20 words, 149 characters
Line 1139: 10 words, 73 characters
Line 1140: 17 words, 139 characters
Line 1141: 8 words, 59 characters
Line 1142: 6 words, 55 characters
Line 1143: 6 words, 55 characters
Line 1144: 19 words, 159 characters
Line 1145: 10 words, 75 characters
Line 1146: 2 words, 14 characters
Line 1147: 5 words, 33 characters
Line 1148: 7 words, 73 characters
Line 1149: 15 words, 105 characters
Line 1150: 12 words, 99 characters
Line 1151: 17 words, 138 characters
Line 1152: 12 words, 115 characters
Line 1153: 15 words, 119 characters
Line 1154: 11 words, 86 characters
Line 1155: 15 words, 112 characters
Line 1156: 4 words, 24 characters
Line 1157: 12 words, 109 characters
Line 1158: 16 words, 147 characters
Line 1159: 14 words, 110 characters
Line 1160: 4 words, 29 characters
Line 1161: 3 words, 25 characters
Line 1162: 8 words, 57 characters
Line 1163: 13 words, 87 characters
Line 1164: 19 words, 161 characters
Line 1165: 6 words, 45 characters
Line 1166: 20 words, 175 characters
Line 1167: 13 words, 118 characters
Line 1168: 6 words, 43 characters
Line 1169: 13 words, 119 characters
Line 1170: 3 words, 29 characters
Line 1171: 6 words, 44 characters
Line 1172: 5 words, 42 characters
Line 1173: 20 words, 167 characters
Line 1174: 5 words, 47 characters
Line 1175: 11 words, 86 characters
Line 1176: 16 words, 135 characters
Line 1177: 3 words, 24 characters
Line 1178: 17 words, 141 characters
Line 1179: 17 words, 178 characters
Line 1180: 10 words, 78 characters
Line 1181: 1 words, 9 characters
Line 1182: 13 words, 112 characters
Line 1183: 4 words, 24 characters
Line 1184: 0 words, 0 characters
Line 1185: 19 words, 174 characters
Line 1186: 11 words, 91 characters
Line 1187: 9 words, 98 characters
Line 1188: 15 words, 134 characters
Line 1189: 11 words, 92 characters
Line 1190: 17 words, 156 characters
Line 1191: 2 words, 14 characters
Line 1192: 9 words, 88 characters
Line 1193: 10 words, 99 characters
Line 1194: 13 words, 102 characters
Line 1195: 5 words, 37 characters
Line 1196: 2 words, 17 characters
Line 1197: 10 words, 89 characters
Line 1198: 15 words, 122 characters
Line 1199: 18 words, 140 characters
Line 1200: 10 words, 69 characters
Line 1201: 2 words, 10 characters
Line 1202: 3 words, 23 characters
Line 1203: 18 words, 166 characters
Line 1204: 4 words, 32 characters
Line 1205: 12 words, 127 characters
Line 1206: 11 words, 100 characters
Line 1207: 14 words, 121 characters
Line 1208: 2 words, 13 characters
Line 1209: 17 words, 129 characters
Line 1210: 19 words, 169 characters
Line 1211: 7 words, 60 characters
Line 1212: 10 words, 91 characters
Line 1213: 1 words, 7 characters
Line 1214: 1 words, 4 characters
Line 1215: 1 words, 9 characters
Line 1216: 7 words, 60 characters
Line 1217: 13 words, 101 characters
Line 1218: 8 words, 62 characters
Line 1219: 18 words, 140 characters
Line 1220: 15 words, 135 characters
Line 1221: 3 words, 28 characters
Line 1222: 20 words, 162 characters
Line 1223: 17 words, 135 characters
Line 1224: 12 words, 86 characters
Line 1225: 19 words, 150 characters
Line 1226: 3 words, 33 characters
Line 1227: 12 words, 101 characters
Line 1228: 2 words, 18 characters
Line 1229: 18 words, 160 characters
Line 1230: 3 words, 20 characters
Line 1231: 15 words, 129 characters
Line 1232: 14 words, 125 characters
Line 1233: 5 words, 55 characters
Line 1234: 2 words, 15 characters
Line 1235: 0 words, 0 characters
Line 1236: 1 words, 5 characters
Line 1237: 19 words, 134 characters
Line 1238: 12 words, 93 characters
Line 1239: 10 words, 83 characters
Line 1240: 6 words, 56 characters
Line 1241: 20 words, 166 characters
Line 1242: 6 words, 44 characters
Line 1243: 8 words, 68 characters
Line 1244: 15 words, 134 characters
Line 1245: 17 words, 142 characters
Line 1246: 14 words, 122 characters
Line 1247: 17 words, 140 characters
Line 1248: 12 words, 80 characters
Line 1249: 18 words, 148 characters
Line 1250: 20 words, 182 characters
Line 1251: 3 words, 30 characters
Line 1252: 9 words, 72 characters
Line 1253: 11 words, 88 characters
Line 1254: 3 words, 18 characters
Line 1255: 9 words, 64 characters
Line 1256: 0 words, 0 characters
Line 1257: 13 words, 96 characters
Line 1258: 0 words, 0 characters
Line 1259: 13 words, 115 characters
Line 1260: 16 words, 129 characters
Line 1261: 19 words, 175 characters
Line 1262: 4 words, 31 characters
Line 1263: 7 words, 56 characters
Line 1264: 1 words, 10 characters
Line 1265: 0 words, 0 characters
Line 1266: 14 words, 132 characters
Line 1267: 15 words, 112 characters
Line 1268: 2 words, 15 characters
Line 1269: 16 words, 152 characters
Line 1270: 4 words, 42 characters
Line 1271: 13 words, 105 characters
Line 1272: 10 words, 82 characters
Line 1273: 10 words, 99 characters
Line 1274: 6 words, 62 characters
Line 1275: 10 words, 75 characters
Line 1276: 1 words, 4 characters
Line 1277: 3 words, 21 characters
Line 1278: 15 words, 122 characters
Line 1279: 4 words, 40 characters
Line 1280: 3 words, 20 characters
Line 1281: 18 words, 162 characters
Line 1282: 20 words, 169 characters
Line 1283: 13 words, 93 characters
Line 1284: 12 words, 112 characters
Line 1285: 0 words, 0 characters
Line 1286: 3 words, 29 characters
Line 1287: 8 words, 68 characters
Line 1288: 1 words, 5 characters
Line 1289: 12 words, 106 characters
Line 1290: 1 words, 12 characters
Line 1291: 18 words, 128 characters
Line 1292: 11 words, 88 characters
Line 1293: 11 words, 83 characters
Line 1294: 18 words, 174 characters
Line 1295: 20 words, 181 characters
Line 1296: 12 words, 88 characters
Line 1297: 6 words, 70 characters
Line 1298: 3 words, 20 characters
Line 1299: 3 words, 17 characters
Line 1300: 8 words, 65 characters
Line 1301: 9 words, 93 characters
Line 1302: 8 words, 69 characters
Line 1303: 13 words, 127 characters
Line 1304: 6 words, 49 characters
Line 1305: 0 words, 0 characters
Line 1306: 19 words, 157 characters
Line 1307: 13 words, 99 characters
Line 1308: 8 words, 62 characters
Line 1309: 2 words, 20 characters
Line 1310: 14 words, 101 characters
Line 1311: 9 words, 60 characters
Line 1312: 10 words, 74 characters
Line 1313: 0 words, 0 characters
Line 1314: 12 words, 107 characters
Line 1315: 4 words, 41 characters
Line 1316: 5 words, 45 characters
Line 1317: 1 words, 12 characters
Line 1318: 1 words, 9 characters
Line 1319: 19 words, 172 characters
Line 1320: 0 words, 0 characters
Line 1321: 20 words, 165 characters
Line 1322: 4 words, 20 characters
Line 1323: 18 words, 150 characters
Line 1324: 17 words, 129 characters
Line 1325: 8 words, 58 characters
Line 1326: 18 words, 143 characters
Line 1327: 11 words, 104 characters
Line 1328: 9 words, 96 characters
Line 1329: 8 words, 70 characters
Line 1330: 6 words, 57 characters
Line 1331: 12 words, 95 characters
Line 1332: 1 words, 10 characters
Line 1333: 19 words, 141 characters
Line 1334: 3 words, 30 characters
Line 1335: 20 words, 176 characters
Line 1336: 0 words, 0 characters
Line 1337: 7 words, 50 characters
Line 1338: 8 words, 61 characters
Line 1339: 5 words, 32 characters
Line 1340: 3 words, 23 characters
Line 1341: 15 words, 111 characters
Line 1342: 4 words, 28 characters
Line 1343: 5 words, 40 characters
Line 1344: 18 words, 139 characters
Line 1345: 9 words, 96 characters
Line 1346: 6 words, 61 characters
Line 1347: 2 words, 14 characters
Line 1348: 20 words, 152 characters
Line 1349: 19 words, 159 characters
Line 1350: 5 words, 44 characters
Line 1351: 15 words, 123 characters
Line 1352: 0 words, 0 characters
Line 1353: 5 words, 47 characters
Line 1354: 0 words, 0 characters
Line 1355: 0 words, 0 characters
Line 1356: 16 words, 127 characters
Line 1357: 18 words, 138 characters
Line 1358: 0 words, 0 characters
Line 1359: 8 words, 73 characters
Line 1360: 11 words, 89 characters
Line 1361: 9 words, 81 characters
Line 1362: 10 words, 84 characters
Line 1363: 0 words, 0 characters
Line 1364: 13 words, 101 characters
Line 1365: 17 words, 137 characters
Line 1366: 16 words, 120 characters
Line 1367: 7 words, 77 characters
Line 1368: 9 words, 76 characters
Line 1369: 17 words, 128 characters
Line 1370: 0 words, 0 characters
Line 1371: 0 words, 0 characters
Line 1372: 9 words, 84 characters
Line 1373: 19 words, 185 characters
Line 1374: 4 words, 27 characters
Line 1375: 5 words, 46 characters
Line 1376: 17 words, 146 characters
Line 1377: 7 words, 62 characters
Line 1378: 3 words, 21 characters
Line 1379: 5 words, 44 characters
Line 1380: 1 words, 7 characters
Line 1381: 19 words, 155 characters
Line 1382: 9 words, 80 characters
Line 1383: 13 words, 117 characters
Line 1384: 8 words, 73 characters
Line 1385: 16 words, 151 characters
Line 1386: 5 words, 40 characters
Line 1387: 6 words, 61 characters
Line 1388: 16 words, 146 characters
Line 1389: 16 words, 132 characters
Line 1390: 12 words, 84 characters
Line 1391: 1 words, 8 characters
Line 1392: 2 words, 10 characters
Line 1393: 5 words, 58 characters
Line 1394: 13 words, 110 characters
Line 1395: 11 words, 106 characters
Line 1396: 16 words, 139 characters
Line 1397: 9 words, 76 characters
Line 1398: 7 words, 61 characters
Line 1399: 2 words, 18 characters
Line 1400: 7 words, 54 characters
Line 1401: 8 words, 66 characters
Line 1402: 18 words, 146 characters
Line 1403: 2 words, 10 characters
Line 1404: 17 words, 135 characters
Line 1405: 19 words, 154 characters
Line 1406: 5 words, 49 characters
Line 1407: 11 words, 90 characters
Line 1408: 16 words, 139 characters
Line 1409: 12 words, 108 characters
Line 1410: 15 words, 141 characters
Line 1411: 6 words, 57 characters
Line 1412: 14 words, 110 characters
Line 1413: 14 words, 100 characters
Line 1414: 12 words, 118 characters
Line 1415: 13 words, 97 characters
Line 1416: 14 words, 131 characters
Line 1417: 7 words, 66 characters
Line 1418: 0 words, 0 characters
Line 1419: 0 words, 0 characters
Line 1420: 18 words, 159 characters
Line 1421: 0 words, 0 characters
Line 1422: 0 words, 0 characters
Line 1423: 14 words, 108 characters
Line 1424: 7 words, 63 characters
Line 1425: 1 words, 5 characters
Line 1426: 17 words, 128 characters
Line 1427: 2 words, 17 characters
Line 1428: 4 words, 39 characters
Line 1429: 16 words, 131 characters
Line 1430: 1 words, 5 characters
Line 1431: 1 words, 4 characters
Line 1432: 19 words, 174 characters
Line 1433: 14 words, 121 characters
Line 1434: 1 words, 6 characters
Line 1435: 6 words, 56 characters
Line 1436: 5 words, 33 characters
Line 1437: 0 words, 0 characters
Line 1438: 16 words, 131 characters
Line 1439: 3 words, 22 characters
Line 1440: 14 words, 135 characters
Line 1441: 19 words, 164 characters
Line 1442: 7 words, 68 characters
Line 1443: 12 words, 73 characters
Line 1444: 19 words, 175 characters
Line 1445: 9 words, 77 characters
Line 1446: 12 words, 99 characters
Line 1447: 7 words, 50 characters
Line 1448: 15 words, 139 characters
Line 1449: 0 words, 0 characters
Line 1450: 10 words, 79 characters
Line 1451: 10 words, 83 characters
Line 1452: 3 words, 28 characters
Line 1453: 3 words, 31 characters
Line 1454: 9 words, 67 characters
Line 1455: 6 words, 56 characters
Line 1456: 17 words, 146 characters
Line 1457: 14 words, 129 characters
Line 1458: 19 words, 130 characters
Line 1459: 14 words, 116 characters
Line 1460: 9 words, 78 characters
Line 1461: 9 words, 91 characters
Line 1462: 15 words, 105 characters
Line 1463: 20 words, 188 characters
Line 1464: 19 words, 160 characters
Line 1465: 9 words, 74 characters
Line 1466: 7 words, 70 characters
Line 1467: 19 words, 162 characters
Line 1468: 0 words, 0 characters
Line 1469: 5 words, 46 characters
Line 1470: 2 words, 14 characters
Line 1471: 17 words, 142 characters
Line 1472: 6 words, 53 characters
Line 1473: 19 words, 150 characters
Line 1474: 9 words, 83 characters
Line 1475: 5 words, 36 characters
Line 1476: 14 words, 106 characters
Line 1477: 10 words, 73 characters
Line 1478: 20 words, 178 characters
Line 1479: 9 words, 81 characters
Line 1480: 2 words, 21 characters
Line 1481: 15 words, 146 characters
Line 1482: 0 words, 0 characters
Line 1483: 11 words, 102 characters
Line 1484: 2 words, 15 characters
Line 1485: 17 words, 134 characters
Line 1486: 6 words, 56 characters
Line 1487: 16 words, 157 characters
Line 1488: 20 words, 163 characters
Line 1489: 18 words, 159 characters
Line 1490: 8 words, 75 characters
Line 1491: 13 words, 109 characters
Line 1492: 9 words, 86 characters
Line 1493: 11 words, 90 characters
Line 1494: 2 words, 20 characters
Line 1495: 8 words, 69 characters
Line 1496: 2 words, 18 characters
Line 1497: 8 words, 59 characters
Line 1498: 19 words, 165 characters
Line 1499: 1 words, 7 characters
Line 1500: 16 words, 159 characters
Line 1501: 5 words, 37 characters
Line 1502: 20 words, 202 characters
Line 1503: 14 words, 126 characters
Line 1504: 2 words, 19 characters
Line 1505: 5 words, 50 characters
Line 1506: 16 words, 152 characters
Line 1507: 11 words, 93 characters
Line 1508: 15 words, 115 characters
Line 1509: 16 words, 114 characters
Line 1510: 2 words, 19 characters
Line 1511: 4 words, 21 characters
Line 1512: 13 words, 107 characters
Line 1513: 16 words, 155 characters
Line 1514: 14 words, 121 characters
Line 1515: 6 words, 56 characters
Line 1516: 14 words, 97 characters
Line 1517: 7 words, 63 characters
Line 1518: 9 words, 82 characters
Line 1519: 19 words, 170 characters
Line 1520: 6 words, 43 characters
Line 1521: 11 words, 90 characters
Line 1522: 17 words, 153 characters
Line 1523: 3 words, 28 characters
Line 1524: 14 words, 104 characters
Line 1525: 10 words, 93 characters
Line 1526: 12 words, 78 characters
Line 1527: 1 words, 10 characters
Line 1528: 20 words, 163 characters
Line 1529: 0 words, 0 characters
Line 1530: 8 words, 81 characters
Line 1531: 4 words, 26 characters
Line 1532: 9 words, 85 characters
Line 1533: 1 words, 8 characters
Line 1534: 8 words, 60 characters
Line 1535: 15 words, 121 characters
Line 1536: 17 words, 149 characters
Line 1537: 18 words, 146 characters
Line 1538: 12 words, 103 characters
Line 1539: 5 words, 40 characters
Line 1540: 10 words, 95 characters
Line 1541: 16 words, 116 characters
Line 1542: 19 words, 155 characters
Line 1543: 18 words, 137 characters
Line 1544: 18 words, 154 characters
Line 1545: 17 words, 164 characters
Line 1546: 1 words, 5 characters
Line 1547: 1 words, 8 characters
Line 1548: 13 words, 102 characters
Line 1549: 19 words, 170 characters
Line 1550: 10 words, 82 characters
Line 1551: 18 words, 158 characters
Line 1552: 5 words, 45 characters
Line 1553: 20 words, 175 characters
Line 1554: 20 words, 182 characters
Line 1555: 4 words, 31 characters
Line 1556: 14 words, 136 characters
Line 1557: 19 words, 192 characters
Line 1558: 10 words, 81 characters
Line 1559: 5 words, 44 characters
Line 1560: 3 words, 22 characters
Line 1561: 20 words, 192 characters
Line 1562: 19 words, 158 characters
Line 1563: 20 words, 154 characters
Line 1564: 13 words, 117 characters
Line 1565: 3 words, 23 characters
Line 1566: 4 words, 34 characters
Line 1567: 0 words, 0 characters
Line 1568: 10 words, 74 characters
Line 1569: 11 words, 110 characters
Line 1570: 15 words, 114 characters
Line 1571: 15 words, 119 characters
Line 1572: 14 words, 126 characters
Line 1573: 8 words, 62 characters
Line 1574: 18 words, 160 characters
Line 1575: 7 words, 66 characters
Line 1576: 3 words, 19 characters
Line 1577: 13 words, 97 characters
Line 1578: 11 words, 102 characters
Line 1579: 0 words, 0 characters
Line 1580: 8 words, 68 characters
Line 1581: 15 words, 141 characters
Line 1582: 15 words, 136 characters
Line 1583: 11 words, 89 characters
Line 1584: 3 words, 32 characters
Line 1585: 19 words, 167 characters
Line 1586: 11 words, 89 characters
Line 1587: 7 words, 65 characters
Line 1588: 19 words, 186 characters
Line 1589: 9 words, 80 characters
Line 1590: 20 words, 185 characters
Line 1591: 17 words, 143 characters
Line 1592: 12 words, 94 characters
Line 1593: 19 words, 162 characters
Line 1594: 12 words, 105 characters
Line 1595: 16 words, 131 characters
Line 1596: 2 words, 15 characters
Line 1597: 5 words, 58 characters
Line 1598: 12 words, 113 characters
Line 1599: 20 words, 182 characters
Line 1600: 11 words, 98 characters
Line 1601: 10 words, 80 characters
Line 1602: 3 words, 26 characters
Line 1603: 19 words, 167 characters
Line 1604: 6 words, 48 characters
Line 1605: 3 words, 20 characters
Line 1606: 13 words, 122 characters
Line 1607: 2 words, 18 characters
Line 1608: 18 words, 158 characters
Line 1609: 19 words, 183 characters
Line 1610: 14 words, 133 characters
Line 1611: 20 words, 162 characters
Line 1612: 16 words, 129 characters
Line 1613: 0 words, 0 characters
Line 1614: 4 words, 37 characters
Line 1615: 20 words, 164 characters
Line 1616: 6 words, 36 characters
Line 1617: 3 words, 24 characters
Line 1618: 18 words, 161 characters
Line 1619: 16 words, 131 characters
Line 1620: 14 words, 120 characters
Line 1621: 10 words, 73 characters
Line 1622: 17 words, 141 characters
Line 1623: 11 words, 101 characters
Line 1624: 0 words, 0 characters
Line 1625: 17 words, 145 characters
Line 1626: 11 words, 98 characters
Line 1627: 5 words, 40 characters
Line 1628: 15 words, 138 characters
Line 1629: 11 words, 89 characters
Line 1630: 4 words, 35 characters
Line 1631: 6 words, 46 characters
Line 1632: 11 words, 83 characters
Line 1633: 0 words, 0 characters
Line 1634: 19 words, 178 characters
Line 1635: 5 words, 40 characters
Line 1636: 3 words, 23 characters
Line 1637: 3 words, 20 characters
Line 1638: 14 words, 105 characters
Line 1639: 19 words, 181 characters
Line 1640: 14 words, 116 characters
Line 1641: 15 words, 127 characters
Line 1642: 18 words, 152 characters
Line 1643: 4 words, 24 characters
Line 1644: 0 words, 0 characters
Line 1645: 19 words, 158 characters
Line 1646: 18 words, 139 characters
Line 1647: 5 words, 47 characters
Line 1648: 13 words, 118 characters
Line 1649: 15 words, 118 characters
Line 1650: 19 words, 163 characters
Line 1651: 7 words, 58 characters
Line 1652: 10 words, 83 characters
Line 1653: 6 words, 54 characters
Line 1654: 15 words, 110 characters
Line 1655: 14 words, 128 characters
Line 1656: 8 words, 71 characters
Line 1657: 11 words, 93 characters
Line 1658: 1 words, 7 characters
Line 1659: 3 words, 20 characters
Line 1660: 6 words, 53 characters
Line 1661: 1 words, 5 characters
Line 1662: 13 words, 127 characters
Line 1663: 8 words, 78 characters
Line 1664: 0 words, 0 characters
Line 1665: 0 words, 0 characters
Line 1666: 4 words, 31 characters
Line 1667: 7 words, 68 characters
Line 1668: 9 words, 76 characters
Line 1669: 17 words, 138 characters
Line 1670: 0 words, 0 characters
Line 1671: 18 words, 168 characters
Line 1672: 11 words, 86 characters
Line 1673: 4 words, 37 characters
Line 1674: 6 words, 51 characters
Line 1675: 13 words, 104 characters
Line 1676: 14 words, 123 characters
Line 1677: 20 words, 170 characters
Line 1678: 14 words, 113 characters
Line 1679: 9 words, 77 characters
Line 1680: 8 words, 68 characters
Line 1681: 8 words, 50 characters
Line 1682: 11 words, 87 characters
Line 1683: 10 words, 72 characters
Line 1684: 20 words, 165 characters
Line 1685: 8 words, 47 characters
Line 1686: 7 words, 59 characters
Line 1687: 4 words, 21 characters
Line 1688: 9 words, 85 characters
Line 1689: 4 words, 20 characters
Line 1690: 6 words, 56 characters
Line 1691: 9 words, 87 characters
Line 1692: 20 words, 176 characters
Line 1693: 12 words, 106 characters
Line 1694: 14 words, 107 characters
Line 1695: 12 words, 94 characters
Line 1696: 16 words, 139 characters
Line 1697: 5 words, 45 characters
Line 1698: 18 words, 133 characters
Line 1699: 18 words, 161 characters
Line 1700: 6 words, 55 characters
Line 1701: 15 words, 144 characters
Line 1702: 15 words, 120 characters
Line 1703: 1 words, 11 characters
