Line 1: 1 words, 11 characters
Line 875: 7 words, 60 characters
Line 876: 14 words, 117 characters
Line 877: 18 words, 159 characters
Line 878: 3 words, 30 characters
Line 879: 18 words, 154 characters
Line 880: 10 words, 81 characters
Line 881: 13 words, 118 characters
Line 882: 9 words, 66 characters
Line 883: 0 words, 0 characters
Line 884: 15 words, 119 characters
Line 885: 7 words, 61 characters
Line 886: 0 words, 0 characters
Line 887: 17 words, 110 characters
Line 888: 13 words, 134 characters
Line 889: 19 words, 152 characters
Line 890: 1 words, 10 characters
Line 891: 15 words, 136 characters
Line 892: 5 words, 43 characters
Line 893: 10 words, 84 characters
Line 894: 9 words, 68 characters
Line 895: 13 words, 103 characters
Line 896: 12 words, 97 characters
Line 897: 3 words, 22 characters
Line 898: 18 words, 157 characters
Line 899: 8 words, 61 characters
Line 900: 7 words, 62 characters
Line 901: 3 words, 27 characters
Line 902: 10 words, 73 characters
Line 903: 15 words, 130 characters
Line 904: 4 words, 34 characters
Line 905: 8 words, 73 characters
Line 906: 7 words, 52 characters
Line 907: 13 words, 99 characters
Line 908: 20 words, 160 characters
Line 909: 8 words, 63 characters
Line 910: 10 words, 74 characters
Line 911: 4 words, 35 characters
Total: 911 lines, 9306 words, 78524 characters
