Line 1: 8 words, 71 characters
Line 875: 1 words, 6 characters
Line 876: 6 words, 44 characters
Line 877: 9 words, 73 characters
Line 878: 8 words, 59 characters
Line 879: 3 words, 20 characters
Line 880: 15 words, 122 characters
Line 881: 1 words, 3 characters
Line 882: 11 words, 81 characters
Line 883: 16 words, 139 characters
Line 884: 20 words, 166 characters
Line 885: 10 words, 75 characters
Line 886: 11 words, 70 characters
Line 887: 3 words, 24 characters
Line 888: 1 words, 12 characters
Line 889: 10 words, 78 characters
Line 890: 13 words, 111 characters
Line 891: 6 words, 47 characters
Line 892: 7 words, 57 characters
Line 893: 8 words, 63 characters
Line 894: 17 words, 158 characters
Line 895: 5 words, 42 characters
Line 896: 13 words, 125 characters
Line 897: 1 words, 7 characters
Line 898: 2 words, 17 characters
Line 899: 5 words, 35 characters
Line 900: 0 words, 0 characters
Line 901: 9 words, 63 characters
Line 902: 16 words, 152 characters
Line 903: 7 words, 66 characters
Line 904: 2 words, 15 characters
Line 905: 15 words, 123 characters
Line 906: 17 words, 141 characters
Line 907: 8 words, 69 characters
Line 908: 4 words, 31 characters
Line 909: 0 words, 0 characters
Line 910: 18 words, 146 characters
Line 911: 14 words, 137 characters
Line 912: 18 words, 151 characters
Line 913: 8 words, 63 characters
Line 914: 18 words, 163 characters
Line 915: 6 words, 40 characters
Line 916: 13 words, 105 characters
Line 917: 0 words, 0 characters
Line 918: 8 words, 67 characters
Line 919: 6 words, 53 characters
Line 920: 0 words, 0 characters
Line 921: 18 words, 141 characters
Line 922: 0 words, 0 characters
Line 923: 16 words, 139 characters
Line 924: 15 words, 135 characters
Line 925: 8 words, 64 characters
Line 926: 1 words, 6 characters
Line 927: 16 words, 140 characters
Line 928: 0 words, 0 characters
Line 929: 3 words, 27 characters
Line 930: 17 words, 138 characters
Line 931: 1 words, 4 characters
Line 932: 6 words, 53 characters
Line 933: 15 words, 138 characters
Line 934: 14 words, 94 characters
Line 935: 1 words, 7 characters
Line 936: 6 words, 42 characters
Line 937: 18 words, 160 characters
Line 938: 15 words, 132 characters
Line 939: 2 words, 15 characters
Line 940: 5 words, 50 characters
Line 941: 5 words, 43 characters
Line 942: 16 words, 131 characters
Line 943: 12 words, 102 characters
Line 944: 5 words, 38 characters
Line 945: 13 words, 108 characters
Line 946: 15 words, 142 characters
Line 947: 8 words, 61 characters
Line 948: 7 words, 68 characters
Line 949: 5 words, 44 characters
Line 950: 11 words, 83 characters
Line 951: 5 words, 48 characters
Line 952: 5 words, 44 characters
Line 953: 5 words, 34 characters
Line 954: 10 words, 84 characters
Line 955: 14 words, 128 characters
Line 956: 16 words, 139 characters
Line 957: 0 words, 0 characters
Line 958: 2 words, 17 characters
Line 959: 10 words, 95 characters
Line 960: 7 words, 64 characters
Line 961: 9 words, 69 characters
Line 962: 6 words, 50 characters
Line 963: 7 words, 68 characters
Line 964: 5 words, 39 characters
Line 965: 8 words, 61 characters
Line 966: 17 words, 151 characters
Line 967: 13 words, 113 characters
Line 968: 20 words, 155 characters
Line 969: 1 words, 7 characters
Line 970: 17 words, 167 characters
Line 971: 13 words, 102 characters
Line 972: 1 words, 9 characters
Line 973: 18 words, 138 characters
Line 974: 6 words, 56 characters
Line 975: 4 words, 28 characters
Line 976: 20 words, 172 characters
Line 977: 16 words, 118 characters
Line 978: 17 words, 154 characters
Line 979: 1 words, 12 characters
Line 980: 2 words, 21 characters
Line 981: 8 words, 65 characters
Line 982: 2 words, 15 characters
Line 983: 5 words, 39 characters
Line 984: 1 words, 8 characters
Line 985: 6 words, 56 characters
Line 986: 7 words, 54 characters
Line 987: 16 words, 141 characters
Line 988: 17 words, 150 characters
Line 989: 2 words, 14 characters
Line 990: 13 words, 99 characters
Line 991: 19 words, 155 characters
Line 992: 20 words, 174 characters
Line 993: 12 words, 105 characters
Line 994: 19 words, 146 characters
Line 995: 17 words, 150 characters
Line 996: 0 words, 0 characters
Line 997: 16 words, 139 characters
Line 998: 14 words, 115 characters
Line 999: 14 words, 122 characters
Line 1000: 8 words, 66 characters
Line 1001: 19 words, 164 characters
Line 1002: 11 words, 101 characters
Line 1003: 5 words, 48 characters
Line 1004: 4 words, 24 characters
Line 1005: 16 words, 124 characters
Line 1006: 0 words, 0 characters
Line 1007: 19 words, 171 characters
Line 1008: 17 words, 137 characters
Line 1009: 9 words, 79 characters
Line 1010: 0 words, 0 characters
Line 1011: 5 words, 45 characters
Line 1012: 2 words, 11 characters
Line 1013: 13 words, 133 characters
Line 1014: 15 words, 141 characters
Line 1015: 8 words, 69 characters
Line 1016: 0 words, 0 characters
Line 1017: 4 words, 32 characters
Line 1018: 5 words, 36 characters
Line 1019: 11 words, 100 characters
Line 1020: 10 words, 65 characters
Line 1021: 12 words, 105 characters
Line 1022: 14 words, 111 characters
Line 1023: 6 words, 60 characters
Line 1024: 20 words, 163 characters
Line 1025: 1 words, 9 characters
Line 1026: 19 words, 178 characters
Line 1027: 10 words, 79 characters
Line 1028: 20 words, 173 characters
Line 1029: 14 words, 124 characters
Line 1030: 19 words, 153 characters
Line 1031: 9 words, 82 characters
Line 1032: 8 words, 57 characters
Line 1033: 6 words, 57 characters
Line 1034: 5 words, 49 characters
Line 1035: 4 words, 37 characters
Line 1036: 2 words, 19 characters
Line 1037: 0 words, 0 characters
Line 1038: 15 words, 135 characters
Line 1039: 1 words, 7 characters
Line 1040: 15 words, 143 characters
Line 1041: 16 words, 109 characters
Line 1042: 13 words, 127 characters
Line 1043: 6 words, 45 characters
Line 1044: 6 words, 36 characters
Line 1045: 16 words, 135 characters
Line 1046: 8 words, 59 characters
Line 1047: 9 words, 76 characters
Line 1048: 0 words, 0 characters
Line 1049: 9 words, 83 characters
Line 1050: 6 words, 50 characters
Line 1051: 19 words, 175 characters
Line 1052: 10 words, 91 characters
Line 1053: 1 words, 6 characters
Line 1054: 6 words, 59 characters
Line 1055: 6 words, 36 characters
Line 1056: 9 words, 89 characters
Line 1057: 4 words, 45 characters
Line 1058: 16 words, 138 characters
Line 1059: 17 words, 167 characters
Line 1060: 0 words, 0 characters
Line 1061: 18 words, 120 characters
Line 1062: 0 words, 0 characters
Line 1063: 18 words, 165 characters
Line 1064: 6 words, 47 characters
Line 1065: 20 words, 173 characters
Line 1066: 10 words, 83 characters
Line 1067: 14 words, 123 characters
Line 1068: 2 words, 21 characters
Line 1069: 19 words, 150 characters
Line 1070: 17 words, 149 characters
Line 1071: 4 words, 35 characters
Line 1072: 7 words, 53 characters
Line 1073: 6 words, 53 characters
Line 1074: 5 words, 45 characters
Line 1075: 6 words, 51 characters
Line 1076: 7 words, 69 characters
Line 1077: 8 words, 41 characters
Line 1078: 1 words, 9 characters
Line 1079: 16 words, 128 characters
Line 1080: 3 words, 27 characters
Line 1081: 8 words, 63 characters
Line 1082: 11 words, 91 characters
Line 1083: 20 words, 188 characters
Line 1084: 12 words, 108 characters
Line 1085: 1 words, 12 characters
Line 1086: 8 words, 84 characters
Line 1087: 8 words, 73 characters
Line 1088: 5 words, 41 characters
Line 1089: 19 words, 140 characters
Line 1090: 4 words, 37 characters
Line 1091: 2 words, 16 characters
Line 1092: 2 words, 17 characters
Line 1093: 2 words, 9 characters
Line 1094: 17 words, 143 characters
Line 1095: 16 words, 129 characters
Line 1096: 9 words, 77 characters
Line 1097: 18 words, 134 characters
Line 1098: 13 words, 126 characters
Line 1099: 2 words, 15 characters
Line 1100: 17 words, 159 characters
Line 1101: 13 words, 98 characters
Line 1102: 15 words, 132 characters
Line 1103: 13 words, 92 characters
Line 1104: 6 words, 58 characters
Line 1105: 3 words, 25 characters
Line 1106: 5 words, 43 characters
Line 1107: 17 words, 137 characters
Line 1108: 16 words, 135 characters
Line 1109: 0 words, 0 characters
Line 1110: 5 words, 39 characters
Line 1111: 4 words, 28 characters
Line 1112: 5 words, 46 characters
Line 1113: 2 words, 8 characters
Line 1114: 19 words, 184 characters
Line 1115: 1 words, 10 characters
Line 1116: 7 words, 45 characters
Line 1117: 13 words, 92 characters
Line 1118: 6 words, 45 characters
Line 1119: 18 words, 145 characters
Line 1120: 10 words, 105 characters
Line 1121: 12 words, 116 characters
Line 1122: 17 words, 133 characters
Line 1123: 2 words, 20 characters
Line 1124: 4 words, 40 characters
Line 1125: 0 words, 0 characters
Line 1126: 6 words, 44 characters
Line 1127: 16 words, 125 characters
Line 1128: 3 words, 30 characters
Line 1129: 3 words, 23 characters
Line 1130: 13 words, 112 characters
Line 1131: 2 words, 18 characters
Line 1132: 17 words, 148 characters
Line 1133: 13 words, 101 characters
Line 1134: 17 words, 139 characters
Line 1135: 19 words, 174 characters
Line 1136: 0 words, 0 characters
Line 1137: 20 words, 163 characters
Line 1138: 1 words, 9 characters
Line 1139: 11 words, 92 characters
Line 1140: 14 words, 117 characters
Line 1141: 14 words, 105 characters
Line 1142: 14 words, 106 characters
Line 1143: 14 words, 117 characters
Line 1144: 9 words, 66 characters
Line 1145: 7 words, 64 characters
Line 1146: 8 words, 76 characters
Line 1147: 10 words, 68 characters
Line 1148: 12 words, 109 characters
Line 1149: 8 words, 66 characters
Line 1150: 12 words, 95 characters
Line 1151: 0 words, 0 characters
Line 1152: 10 words, 84 characters
Line 1153: 15 words, 119 characters
Line 1154: 17 words, 155 characters
Line 1155: 14 words, 103 characters
Line 1156: 4 words, 39 characters
Line 1157: 14 words, 109 characters
Line 1158: 1 words, 9 characters
Line 1159: 16 words, 145 characters
Line 1160: 2 words, 21 characters
Line 1161: 0 words, 0 characters
Line 1162: 1 words, 5 characters
Line 1163: 9 words, 65 characters
Line 1164: 17 words, 144 characters
Line 1165: 14 words, 117 characters
Line 1166: 13 words, 102 characters
Line 1167: 19 words, 157 characters
Line 1168: 11 words, 105 characters
Line 1169: 20 words, 162 characters
Line 1170: 20 words, 171 characters
Line 1171: 13 words, 99 characters
Line 1172: 15 words, 128 characters
Line 1173: 2 words, 15 characters
Line 1174: 19 words, 163 characters
Line 1175: 17 words, 159 characters
Line 1176: 12 words, 115 characters
Line 1177: 3 words, 25 characters
Line 1178: 7 words, 75 characters
Line 1179: 9 words, 63 characters
Line 1180: 13 words, 116 characters
Line 1181: 3 words, 16 characters
Line 1182: 12 words, 115 characters
Line 1183: 17 words, 155 characters
Line 1184: 2 words, 12 characters
Line 1185: 16 words, 133 characters
Line 1186: 7 words, 82 characters
Line 1187: 15 words, 140 characters
Line 1188: 1 words, 12 characters
Line 1189: 1 words, 8 characters
Line 1190: 20 words, 160 characters
Line 1191: 18 words, 149 characters
Line 1192: 3 words, 30 characters
Line 1193: 13 words, 117 characters
Line 1194: 14 words, 134 characters
Line 1195: 11 words, 81 characters
Line 1196: 0 words, 0 characters
Line 1197: 20 words, 190 characters
Line 1198: 4 words, 30 characters
Line 1199: 14 words, 91 characters
Line 1200: 20 words, 159 characters
Line 1201: 3 words, 28 characters
Line 1202: 14 words, 116 characters
Line 1203: 19 words, 162 characters
Line 1204: 0 words, 0 characters
Line 1205: 3 words, 26 characters
Line 1206: 2 words, 16 characters
Line 1207: 10 words, 88 characters
Line 1208: 5 words, 52 characters
Line 1209: 20 words, 135 characters
Line 1210: 10 words, 97 characters
Line 1211: 18 words, 137 characters
Line 1212: 6 words, 47 characters
Line 1213: 18 words, 138 characters
Line 1214: 5 words, 47 characters
Line 1215: 10 words, 78 characters
Line 1216: 14 words, 127 characters
Line 1217: 12 words, 97 characters
Line 1218: 7 words, 57 characters
Line 1219: 0 words, 0 characters
Line 1220: 7 words, 62 characters
Line 1221: 7 words, 56 characters
Line 1222: 12 words, 96 characters
Line 1223: 1 words, 12 characters
Line 1224: 19 words, 158 characters
Line 1225: 16 words, 151 characters
Line 1226: 11 words, 83 characters
Line 1227: 8 words, 64 characters
Line 1228: 12 words, 122 characters
Line 1229: 9 words, 77 characters
Line 1230: 20 words, 183 characters
Line 1231: 19 words, 146 characters
Line 1232: 10 words, 77 characters
Line 1233: 18 words, 144 characters
Line 1234: 0 words, 0 characters
Line 1235: 18 words, 145 characters
Line 1236: 17 words, 163 characters
Line 1237: 17 words, 121 characters
Line 1238: 19 words, 168 characters
Line 1239: 19 words, 150 characters
Line 1240: 20 words, 174 characters
Line 1241: 8 words, 62 characters
Line 1242: 4 words, 30 characters
Line 1243: 8 words, 76 characters
Line 1244: 14 words, 126 characters
Line 1245: 17 words, 142 characters
Line 1246: 17 words, 157 characters
Line 1247: 20 words, 180 characters
Line 1248: 9 words, 88 characters
Line 1249: 20 words, 178 characters
Line 1250: 16 words, 141 characters
Line 1251: 11 words, 107 characters
Line 1252: 2 words, 16 characters
Line 1253: 10 words, 59 characters
Line 1254: 11 words, 85 characters
Line 1255: 1 words, 10 characters
Line 1256: 13 words, 121 characters
Line 1257: 5 words, 45 characters
Line 1258: 19 words, 145 characters
Line 1259: 1 words, 8 characters
Line 1260: 0 words, 0 characters
Line 1261: 10 words, 78 characters
Line 1262: 19 words, 162 characters
Line 1263: 8 words, 70 characters
Line 1264: 20 words, 181 characters
Line 1265: 11 words, 82 characters
Line 1266: 20 words, 155 characters
Line 1267: 14 words, 104 characters
Line 1268: 4 words, 32 characters
Line 1269: 5 words, 41 characters
Line 1270: 13 words, 118 characters
Line 1271: 15 words, 107 characters
Line 1272: 1 words, 9 characters
Line 1273: 13 words, 87 characters
Line 1274: 17 words, 168 characters
Line 1275: 9 words, 69 characters
Line 1276: 8 words, 68 characters
Line 1277: 7 words, 55 characters
Line 1278: 18 words, 153 characters
Line 1279: 4 words, 33 characters
Line 1280: 15 words, 125 characters
Line 1281: 3 words, 28 characters
Line 1282: 9 words, 61 characters
Line 1283: 14 words, 120 characters
Line 1284: 4 words, 39 characters
Line 1285: 6 words, 44 characters
Line 1286: 17 words, 165 characters
Line 1287: 4 words, 29 characters
Line 1288: 7 words, 45 characters
Line 1289: 1 words, 12 characters
Line 1290: 2 words, 19 characters
Line 1291: 14 words, 113 characters
Line 1292: 6 words, 38 characters
Line 1293: 8 words, 79 characters
Line 1294: 14 words, 121 characters
Line 1295: 14 words, 104 characters
Line 1296: 0 words, 0 characters
Line 1297: 17 words, 141 characters
Line 1298: 2 words, 8 characters
Line 1299: 15 words, 132 characters
Line 1300: 4 words, 38 characters
Line 1301: 3 words, 24 characters
Line 1302: 11 words, 91 characters
Line 1303: 16 words, 155 characters
Line 1304: 13 words, 107 characters
Line 1305: 9 words, 74 characters
Line 1306: 20 words, 166 characters
Line 1307: 12 words, 111 characters
Line 1308: 16 words, 121 characters
Line 1309: 10 words, 87 characters
Line 1310: 14 words, 135 characters
Line 1311: 3 words, 25 characters
Line 1312: 20 words, 141 characters
Line 1313: 8 words, 66 characters
Line 1314: 1 words, 11 characters
Line 1315: 5 words, 50 characters
Line 1316: 7 words, 62 characters
Line 1317: 19 words, 154 characters
Line 1318: 9 words, 77 characters
Line 1319: 10 words, 80 characters
Line 1320: 3 words, 20 characters
Line 1321: 5 words, 50 characters
Line 1322: 14 words, 140 characters
Line 1323: 2 words, 18 characters
Line 1324: 11 words, 97 characters
Line 1325: 3 words, 14 characters
Line 1326: 9 words, 62 characters
Line 1327: 10 words, 67 characters
Line 1328: 5 words, 37 characters
Line 1329: 10 words, 87 characters
Line 1330: 12 words, 104 characters
Line 1331: 18 words, 168 characters
Line 1332: 2 words, 19 characters
Line 1333: 10 words, 90 characters
Line 1334: 5 words, 48 characters
Line 1335: 19 words, 141 characters
Line 1336: 6 words, 43 characters
Line 1337: 7 words, 54 characters
Line 1338: 16 words, 130 characters
Line 1339: 8 words, 71 characters
Line 1340: 13 words, 108 characters
Line 1341: 3 words, 15 characters
Line 1342: 1 words, 7 characters
Line 1343: 6 words, 50 characters
Line 1344: 12 words, 111 characters
Line 1345: 8 words, 60 characters
Line 1346: 10 words, 96 characters
Line 1347: 19 words, 180 characters
Line 1348: 6 words, 60 characters
Line 1349: 15 words, 140 characters
Line 1350: 4 words, 24 characters
Line 1351: 11 words, 91 characters
Line 1352: 5 words, 45 characters
Line 1353: 16 words, 163 characters
Line 1354: 0 words, 0 characters
Line 1355: 6 words, 42 characters
Line 1356: 7 words, 47 characters
Line 1357: 12 words, 105 characters
Line 1358: 14 words, 136 characters
Line 1359: 9 words, 76 characters
Line 1360: 6 words, 57 characters
Line 1361: 10 words, 72 characters
Line 1362: 2 words, 19 characters
Line 1363: 12 words, 85 characters
Line 1364: 18 words, 141 characters
Line 1365: 3 words, 18 characters
Line 1366: 16 words, 148 characters
Line 1367: 18 words, 168 characters
Line 1368: 10 words, 77 characters
Line 1369: 15 words, 118 characters
Line 1370: 1 words, 7 characters
Line 1371: 3 words, 32 characters
Line 1372: 19 words, 166 characters
Line 1373: 4 words, 36 characters
Line 1374: 6 words, 43 characters
Line 1375: 2 words, 15 characters
Line 1376: 2 words, 15 characters
Line 1377: 7 words, 49 characters
Line 1378: 3 words, 28 characters
Line 1379: 12 words, 110 characters
Line 1380: 9 words, 72 characters
Line 1381: 20 words, 189 characters
Line 1382: 13 words, 119 characters
Line 1383: 12 words, 106 characters
Line 1384: 6 words, 53 characters
Line 1385: 13 words, 108 characters
Line 1386: 1 words, 4 characters
Line 1387: 17 words, 122 characters
Line 1388: 10 words, 86 characters
Line 1389: 1 words, 11 characters
Line 1390: 16 words, 112 characters
Line 1391: 19 words, 171 characters
Line 1392: 9 words, 58 characters
Line 1393: 3 words, 30 characters
Line 1394: 11 words, 95 characters
Line 1395: 9 words, 77 characters
Line 1396: 16 words, 121 characters
Line 1397: 19 words, 164 characters
Line 1398: 7 words, 66 characters
Line 1399: 17 words, 131 characters
Line 1400: 4 words, 41 characters
Line 1401: 14 words, 117 characters
Line 1402: 5 words, 40 characters
Line 1403: 11 words, 82 characters
Line 1404: 18 words, 158 characters
Line 1405: 9 words, 81 characters
Line 1406: 0 words, 0 characters
Line 1407: 17 words, 151 characters
Line 1408: 19 words, 132 characters
Line 1409: 20 words, 154 characters
Line 1410: 14 words, 120 characters
Line 1411: 8 words, 73 characters
Line 1412: 12 words, 111 characters
Line 1413: 11 words, 110 characters
Line 1414: 3 words, 15 characters
Line 1415: 19 words, 167 characters
Line 1416: 8 words, 63 characters
Line 1417: 1 words, 5 characters
Line 1418: 19 words, 163 characters
Line 1419: 14 words, 115 characters
Line 1420: 4 words, 41 characters
Line 1421: 13 words, 105 characters
Line 1422: 5 words, 41 characters
Line 1423: 4 words, 37 characters
Line 1424: 14 words, 115 characters
Line 1425: 18 words, 153 characters
Line 1426: 7 words, 63 characters
Line 1427: 7 words, 53 characters
Line 1428: 9 words, 67 characters
Line 1429: 3 words, 30 characters
Line 1430: 2 words, 17 characters
Line 1431: 7 words, 69 characters
Line 1432: 6 words, 54 characters
Line 1433: 5 words, 42 characters
Line 1434: 10 words, 84 characters
Line 1435: 4 words, 31 characters
Line 1436: 5 words, 46 characters
Line 1437: 13 words, 92 characters
Line 1438: 12 words, 95 characters
Line 1439: 12 words, 92 characters
Line 1440: 8 words, 80 characters
Line 1441: 3 words, 26 characters
Line 1442: 15 words, 123 characters
Line 1443: 12 words, 91 characters
Line 1444: 4 words, 25 characters
Line 1445: 7 words, 73 characters
Line 1446: 5 words, 47 characters
Line 1447: 9 words, 74 characters
Line 1448: 9 words, 74 characters
Line 1449: 19 words, 166 characters
Line 1450: 0 words, 0 characters
Line 1451: 11 words, 95 characters
Line 1452: 2 words, 19 characters
Line 1453: 19 words, 154 characters
Line 1454: 15 words, 128 characters
Line 1455: 1 words, 8 characters
Line 1456: 13 words, 100 characters
Line 1457: 17 words, 126 characters
Line 1458: 10 words, 80 characters
Line 1459: 2 words, 16 characters
Line 1460: 11 words, 108 characters
Line 1461: 5 words, 40 characters
Line 1462: 6 words, 52 characters
Line 1463: 0 words, 0 characters
Line 1464: 3 words, 22 characters
Line 1465: 0 words, 0 characters
Line 1466: 2 words, 18 characters
Line 1467: 11 words, 105 characters
Line 1468: 6 words, 50 characters
Line 1469: 16 words, 128 characters
Line 1470: 14 words, 92 characters
Line 1471: 2 words, 17 characters
Line 1472: 9 words, 82 characters
Line 1473: 1 words, 5 characters
Line 1474: 6 words, 41 characters
Line 1475: 20 words, 164 characters
Line 1476: 19 words, 158 characters
Line 1477: 5 words, 45 characters
Line 1478: 14 words, 102 characters
Line 1479: 0 words, 0 characters
Line 1480: 16 words, 114 characters
Line 1481: 10 words, 93 characters
Line 1482: 11 words, 87 characters
Line 1483: 6 words, 39 characters
Line 1484: 5 words, 31 characters
Line 1485: 5 words, 39 characters
Line 1486: 19 words, 170 characters
Line 1487: 11 words, 102 characters
Line 1488: 3 words, 21 characters
Line 1489: 15 words, 136 characters
Line 1490: 17 words, 122 characters
Line 1491: 0 words, 0 characters
Line 1492: 18 words, 140 characters
Line 1493: 10 words, 94 characters
Line 1494: 8 words, 64 characters
Line 1495: 4 words, 28 characters
Line 1496: 10 words, 94 characters
Line 1497: 0 words, 0 characters
Line 1498: 5 words, 51 characters
Line 1499: 18 words, 158 characters
Line 1500: 1 words, 9 characters
Line 1501: 5 words, 35 characters
Line 1502: 0 words, 0 characters
Line 1503: 18 words, 159 characters
Line 1504: 12 words, 95 characters
Line 1505: 19 words, 170 characters
Line 1506: 13 words, 100 characters
Line 1507: 15 words, 118 characters
Line 1508: 16 words, 125 characters
Line 1509: 19 words, 171 characters
Line 1510: 15 words, 121 characters
Line 1511: 10 words, 81 characters
Line 1512: 8 words, 59 characters
Line 1513: 13 words, 120 characters
Line 1514: 8 words, 69 characters
Line 1515: 18 words, 136 characters
Line 1516: 16 words, 147 characters
Line 1517: 0 words, 0 characters
Line 1518: 2 words, 25 characters
Line 1519: 0 words, 0 characters
Line 1520: 18 words, 165 characters
Line 1521: 6 words, 44 characters
Line 1522: 19 words, 128 characters
Line 1523: 7 words, 46 characters
Line 1524: 11 words, 99 characters
Line 1525: 20 words, 160 characters
Line 1526: 7 words, 59 characters
Line 1527: 20 words, 192 characters
Line 1528: 0 words, 0 characters
Line 1529: 14 words, 121 characters
Line 1530: 14 words, 132 characters
Line 1531: 20 words, 165 characters
Line 1532: 3 words, 19 characters
Line 1533: 14 words, 112 characters
Line 1534: 2 words, 14 characters
Line 1535: 4 words, 30 characters
Line 1536: 9 words, 67 characters
Line 1537: 3 words, 21 characters
Line 1538: 3 words, 30 characters
Line 1539: 0 words, 0 characters
Line 1540: 0 words, 0 characters
Line 1541: 11 words, 96 characters
Line 1542: 19 words, 155 characters
Line 1543: 5 words, 36 characters
Line 1544: 12 words, 111 characters
Line 1545: 9 words, 73 characters
Line 1546: 18 words, 165 characters
Line 1547: 7 words, 55 characters
Line 1548: 6 words, 43 characters
Line 1549: 10 words, 79 characters
Line 1550: 8 words, 82 characters
Line 1551: 20 words, 176 characters
Line 1552: 18 words, 135 characters
Line 1553: 13 words, 107 characters
Line 1554: 1 words, 8 characters
Line 1555: 10 words, 88 characters
Line 1556: 10 words, 100 characters
Line 1557: 7 words, 55 characters
Line 1558: 4 words, 26 characters
Line 1559: 5 words, 38 characters
Line 1560: 5 words, 41 characters
Line 1561: 9 words, 69 characters
Line 1562: 18 words, 166 characters
Line 1563: 4 words, 27 characters
Line 1564: 1 words, 10 characters
Line 1565: 9 words, 77 characters
Line 1566: 8 words, 73 characters
Line 1567: 2 words, 14 characters
Line 1568: 2 words, 9 characters
Line 1569: 9 words, 74 characters
Line 1570: 2 words, 24 characters
Line 1571: 12 words, 104 characters
Line 1572: 18 words, 165 characters
Line 1573: 11 words, 79 characters
Line 1574: 1 words, 12 characters
Line 1575: 12 words, 112 characters
Line 1576: 0 words, 0 characters
Line 1577: 20 words, 165 characters
Line 1578: 3 words, 30 characters
Line 1579: 7 words, 55 characters
Line 1580: 14 words, 116 characters
Line 1581: 7 words, 62 characters
Line 1582: 10 words, 76 characters
Line 1583: 13 words, 124 characters
Line 1584: 14 words, 99 characters
Line 1585: 1 words, 6 characters
Line 1586: 3 words, 22 characters
Line 1587: 15 words, 109 characters
Line 1588: 7 words, 65 characters
Line 1589: 15 words, 137 characters
Line 1590: 3 words, 21 characters
Line 1591: 10 words, 89 characters
Line 1592: 17 words, 169 characters
Line 1593: 3 words, 32 characters
Line 1594: 16 words, 126 characters
Line 1595: 4 words, 34 characters
Line 1596: 2 words, 16 characters
Line 1597: 4 words, 26 characters
Line 1598: 8 words, 71 characters
Line 1599: 15 words, 124 characters
Line 1600: 2 words, 19 characters
Line 1601: 9 words, 67 characters
Line 1602: 2 words, 19 characters
Line 1603: 15 words, 137 characters
Line 1604: 2 words, 12 characters
Line 1605: 6 words, 63 characters
Line 1606: 10 words, 104 characters
Line 1607: 6 words, 47 characters
Line 1608: 5 words, 42 characters
Line 1609: 0 words, 0 characters
Line 1610: 4 words, 30 characters
Line 1611: 5 words, 33 characters
Line 1612: 11 words, 85 characters
Line 1613: 4 words, 39 characters
Line 1614: 3 words, 16 characters
Line 1615: 16 words, 132 characters
Line 1616: 8 words, 69 characters
Line 1617: 15 words, 125 characters
Line 1618: 11 words, 106 characters
Line 1619: 13 words, 101 characters
Line 1620: 19 words, 145 characters
Line 1621: 7 words, 61 characters
Line 1622: 13 words, 96 characters
Line 1623: 9 words, 79 characters
Line 1624: 12 words, 100 characters
Line 1625: 13 words, 107 characters
Line 1626: 12 words, 102 characters
Line 1627: 6 words, 42 characters
Line 1628: 16 words, 156 characters
Line 1629: 7 words, 51 characters
Line 1630: 10 words, 76 characters
Line 1631: 5 words, 28 characters
Line 1632: 16 words, 129 characters
Line 1633: 3 words, 28 characters
Line 1634: 17 words, 150 characters
Line 1635: 9 words, 81 characters
Line 1636: 4 words, 32 characters
Line 1637: 4 words, 32 characters
Line 1638: 6 words, 54 characters
Line 1639: 1 words, 6 characters
Line 1640: 14 words, 110 characters
Line 1641: 6 words, 57 characters
Line 1642: 16 words, 123 characters
Line 1643: 14 words, 108 characters
Line 1644: 20 words, 165 characters
Line 1645: 17 words, 138 characters
Line 1646: 11 words, 108 characters
Line 1647: 16 words, 147 characters
Line 1648: 9 words, 71 characters
Line 1649: 11 words, 99 characters
Line 1650: 10 words, 71 characters
Line 1651: 12 words, 93 characters
Line 1652: 15 words, 108 characters
Line 1653: 13 words, 107 characters
Line 1654: 12 words, 95 characters
Line 1655: 19 words, 180 characters
Line 1656: 13 words, 107 characters
Line 1657: 9 words, 77 characters
Line 1658: 18 words, 145 characters
Line 1659: 10 words, 83 characters
Line 1660: 20 words, 189 characters
Line 1661: 20 words, 152 characters
Line 1662: 19 words, 166 characters
Line 1663: 2 words, 12 characters
Line 1664: 19 words, 156 characters
Line 1665: 13 words, 98 characters
Line 1666: 8 words, 86 characters
Line 1667: 1 words, 3 characters
Line 1668: 19 words, 168 characters
Line 1669: 10 words, 81 characters
Line 1670: 3 words, 30 characters
Line 1671: 11 words, 78 characters
Line 1672: 5 words, 40 characters
Line 1673: 1 words, 3 characters
Line 1674: 1 words, 3 characters
Line 1675: 3 words, 24 characters
Line 1676: 9 words, 80 characters
Line 1677: 20 words, 149 characters
Line 1678: 20 words, 184 characters
Line 1679: 9 words, 78 characters
Line 1680: 14 words, 103 characters
Line 1681: 2 words, 13 characters
Line 1682: 10 words, 98 characters
Line 1683: 1 words, 12 characters
Line 1684: 2 words, 15 characters
Line 1685: 12 words, 102 characters
Line 1686: 18 words, 123 characters
Line 1687: 12 words, 92 characters
Line 1688: 11 words, 99 characters
Line 1689: 19 words, 160 characters
Line 1690: 6 words, 54 characters
Line 1691: 11 words, 87 characters
Line 1692: 13 words, 113 characters
Line 1693: 4 words, 34 characters
Line 1694: 3 words, 34 characters
Line 1695: 7 words, 54 characters
Line 1696: 17 words, 144 characters
Line 1697: 1 words, 11 characters
Line 1698: 15 words, 140 characters
Line 1699: 17 words, 143 characters
Line 1700: 4 words, 43 characters
Line 1701: 9 words, 72 characters
Line 1702: 16 words, 136 characters
Line 1703: 2 words, 21 characters
