Line 1: 10 words, 93 characters
Line 875: 4 words, 37 characters
Line 876: 19 words, 134 characters
Line 877: 5 words, 33 characters
Line 878: 4 words, 27 characters
Line 879: 16 words, 139 characters
Line 880: 13 words, 78 characters
Line 881: 17 words, 149 characters
Line 882: 19 words, 161 characters
Line 883: 5 words, 52 characters
Line 884: 18 words, 167 characters
Line 885: 14 words, 121 characters
Line 886: 5 words, 32 characters
Line 887: 3 words, 23 characters
Line 888: 4 words, 33 characters
Line 889: 7 words, 60 characters
Line 890: 0 words, 0 characters
Line 891: 18 words, 154 characters
Line 892: 3 words, 20 characters
Line 893: 15 words, 150 characters
Line 894: 3 words, 29 characters
Line 895: 11 words, 84 characters
Line 896: 16 words, 138 characters
Line 897: 6 words, 53 characters
Line 898: 16 words, 160 characters
Line 899: 5 words, 40 characters
Line 900: 16 words, 144 characters
Line 901: 7 words, 50 characters
Line 902: 18 words, 178 characters
Line 903: 19 words, 165 characters
Line 904: 11 words, 96 characters
Line 905: 1 words, 10 characters
Line 906: 20 words, 169 characters
Line 907: 8 words, 61 characters
Line 908: 8 words, 69 characters
Line 909: 0 words, 0 characters
Line 910: 7 words, 51 characters
Line 911: 10 words, 88 characters
Line 912: 7 words, 65 characters
Line 913: 8 words, 73 characters
Line 914: 18 words, 172 characters
Line 915: 12 words, 108 characters
Line 916: 20 words, 159 characters
Line 917: 19 words, 178 characters
Line 918: 13 words, 105 characters
Line 919: 8 words, 77 characters
Line 920: 17 words, 129 characters
Line 921: 3 words, 18 characters
Line 922: 13 words, 83 characters
Line 923: 19 words, 154 characters
Line 924: 16 words, 105 characters
Line 925: 9 words, 74 characters
Line 926: 17 words, 162 characters
Line 927: 18 words, 160 characters
Line 928: 1 words, 8 characters
Line 929: 7 words, 54 characters
Line 930: 7 words, 59 characters
Line 931: 14 words, 141 characters
Line 932: 0 words, 0 characters
Line 933: 19 words, 161 characters
Line 934: 13 words, 125 characters
Line 935: 16 words, 139 characters
Line 936: 5 words, 43 characters
Line 937: 5 words, 26 characters
Line 938: 13 words, 111 characters
Line 939: 12 words, 108 characters
Line 940: 11 words, 98 characters
Line 941: 10 words, 78 characters
Line 942: 9 words, 80 characters
Line 943: 6 words, 47 characters
Line 944: 20 words, 163 characters
Line 945: 11 words, 109 characters
Line 946: 7 words, 42 characters
Line 947: 11 words, 101 characters
Line 948: 3 words, 31 characters
Line 949: 7 words, 46 characters
Line 950: 19 words, 170 characters
Line 951: 5 words, 33 characters
Line 952: 15 words, 128 characters
Line 953: 18 words, 153 characters
Line 954: 13 words, 108 characters
Line 955: 14 words, 114 characters
Line 956: 10 words, 86 characters
Line 957: 20 words, 180 characters
Line 958: 15 words, 123 characters
Line 959: 2 words, 24 characters
Line 960: 15 words, 131 characters
Line 961: 1 words, 8 characters
Line 962: 18 words, 141 characters
Line 963: 6 words, 52 characters
Line 964: 9 words, 84 characters
Line 965: 6 words, 55 characters
Line 966: 5 words, 35 characters
Line 967: 11 words, 94 characters
Line 968: 15 words, 119 characters
Line 969: 18 words, 163 characters
Line 970: 16 words, 132 characters
Line 971: 14 words, 115 characters
Line 972: 15 words, 152 characters
Line 973: 12 words, 108 characters
Line 974: 11 words, 81 characters
Line 975: 0 words, 0 characters
Line 976: 8 words, 61 characters
Line 977: 1 words, 7 characters
Line 978: 8 words, 80 characters
Line 979: 4 words, 31 characters
Line 980: 16 words, 139 characters
Line 981: 9 words, 67 characters
Line 982: 15 words, 142 characters
Line 983: 12 words, 93 characters
Line 984: 4 words, 29 characters
Line 985: 6 words, 48 characters
Line 986: 7 words, 58 characters
Line 987: 10 words, 80 characters
Line 988: 13 words, 103 characters
Line 989: 15 words, 122 characters
Line 990: 2 words, 15 characters
Line 991: 4 words, 29 characters
Line 992: 20 words, 195 characters
Line 993: 2 words, 21 characters
Line 994: 4 words, 41 characters
Line 995: 0 words, 0 characters
Line 996: 3 words, 27 characters
Line 997: 5 words, 41 characters
Line 998: 8 words, 60 characters
Line 999: 9 words, 70 characters
Line 1000: 10 words, 84 characters
Line 1001: 15 words, 130 characters
Line 1002: 16 words, 128 characters
Line 1003: 19 words, 143 characters
Line 1004: 12 words, 97 characters
Line 1005: 11 words, 91 characters
Line 1006: 20 words, 168 characters
Line 1007: 1 words, 7 characters
Line 1008: 18 words, 141 characters
Line 1009: 18 words, 152 characters
Line 1010: 1 words, 3 characters
Line 1011: 19 words, 148 characters
Line 1012: 16 words, 135 characters
Line 1013: 7 words, 73 characters
Line 1014: 3 words, 18 characters
Line 1015: 15 words, 122 characters
Line 1016: 6 words, 37 characters
Line 1017: 19 words, 156 characters
Line 1018: 11 words, 96 characters
Line 1019: 17 words, 169 characters
Line 1020: 4 words, 37 characters
Line 1021: 5 words, 47 characters
Line 1022: 1 words, 8 characters
Line 1023: 17 words, 150 characters
Line 1024: 11 words, 83 characters
Line 1025: 9 words, 78 characters
Line 1026: 15 words, 142 characters
Line 1027: 20 words, 156 characters
Line 1028: 0 words, 0 characters
Line 1029: 18 words, 144 characters
Line 1030: 19 words, 146 characters
Line 1031: 6 words, 73 characters
Line 1032: 1 words, 6 characters
Line 1033: 12 words, 103 characters
Line 1034: 2 words, 15 characters
Line 1035: 20 words, 153 characters
Line 1036: 19 words, 161 characters
Line 1037: 11 words, 95 characters
Line 1038: 14 words, 124 characters
Line 1039: 8 words, 58 characters
Line 1040: 7 words, 48 characters
Line 1041: 16 words, 139 characters
Line 1042: 17 words, 154 characters
Line 1043: 0 words, 0 characters
Line 1044: 14 words, 123 characters
Line 1045: 5 words, 35 characters
Line 1046: 14 words, 115 characters
Line 1047: 9 words, 72 characters
Line 1048: 1 words, 4 characters
Line 1049: 11 words, 96 characters
Line 1050: 12 words, 110 characters
Line 1051: 10 words, 89 characters
Line 1052: 11 words, 83 characters
Line 1053: 19 words, 182 characters
Line 1054: 14 words, 106 characters
Line 1055: 2 words, 9 characters
Line 1056: 15 words, 114 characters
Line 1057: 0 words, 0 characters
Line 1058: 18 words, 166 characters
Line 1059: 1 words, 7 characters
Line 1060: 3 words, 26 characters
Line 1061: 18 words, 167 characters
Line 1062: 14 words, 110 characters
Line 1063: 18 words, 141 characters
Line 1064: 20 words, 173 characters
Line 1065: 20 words, 194 characters
Line 1066: 12 words, 81 characters
Line 1067: 6 words, 56 characters
Line 1068: 20 words, 161 characters
Line 1069: 7 words, 65 characters
Line 1070: 17 words, 147 characters
Line 1071: 13 words, 120 characters
Line 1072: 4 words, 27 characters
Line 1073: 16 words, 140 characters
Line 1074: 4 words, 41 characters
Line 1075: 8 words, 62 characters
Line 1076: 6 words, 50 characters
Line 1077: 14 words, 104 characters
Line 1078: 4 words, 34 characters
Line 1079: 20 words, 176 characters
Line 1080: 6 words, 45 characters
Line 1081: 12 words, 103 characters
Line 1082: 16 words, 132 characters
Line 1083: 17 words, 154 characters
Line 1084: 6 words, 49 characters
Line 1085: 8 words, 75 characters
Line 1086: 11 words, 85 characters
Line 1087: 17 words, 151 characters
Line 1088: 9 words, 80 characters
Line 1089: 13 words, 99 characters
Line 1090: 18 words, 161 characters
Line 1091: 2 words, 17 characters
Line 1092: 9 words, 78 characters
Line 1093: 7 words, 53 characters
Line 1094: 8 words, 60 characters
Line 1095: 2 words, 21 characters
Line 1096: 20 words, 165 characters
Line 1097: 11 words, 96 characters
Line 1098: 11 words, 105 characters
Line 1099: 18 words, 159 characters
Line 1100: 6 words, 50 characters
Line 1101: 13 words, 106 characters
Line 1102: 16 words, 144 characters
Line 1103: 4 words, 38 characters
Line 1104: 6 words, 65 characters
Line 1105: 5 words, 42 characters
Line 1106: 18 words, 146 characters
Line 1107: 19 words, 176 characters
Line 1108: 16 words, 133 characters
Line 1109: 18 words, 165 characters
Line 1110: 8 words, 66 characters
Line 1111: 11 words, 105 characters
Line 1112: 5 words, 52 characters
Line 1113: 9 words, 57 characters
Line 1114: 4 words, 32 characters
Line 1115: 6 words, 45 characters
Line 1116: 14 words, 123 characters
Line 1117: 16 words, 148 characters
Line 1118: 17 words, 148 characters
Line 1119: 6 words, 51 characters
Line 1120: 6 words, 51 characters
Line 1121: 12 words, 113 characters
Line 1122: 2 words, 14 characters
Line 1123: 20 words, 174 characters
Line 1124: 1 words, 11 characters
Line 1125: 6 words, 37 characters
Line 1126: 9 words, 97 characters
Line 1127: 12 words, 102 characters
Line 1128: 7 words, 53 characters
Line 1129: 10 words, 70 characters
Line 1130: 1 words, 4 characters
Line 1131: 8 words, 84 characters
Line 1132: 5 words, 28 characters
Line 1133: 5 words, 45 characters
Line 1134: 16 words, 137 characters
Line 1135: 2 words, 23 characters
Line 1136: 19 words, 173 characters
Line 1137: 19 words, 165 characters
Line 1138: 6 words, 50 characters
Line 1139: 20 words, 159 characters
Line 1140: 19 words, 169 characters
Line 1141: 7 words, 79 characters
Line 1142: 1 words, 5 characters
Line 1143: 20 words, 181 characters
Line 1144: 12 words, 95 characters
Line 1145: 13 words, 103 characters
Line 1146: 4 words, 34 characters
Line 1147: 17 words, 129 characters
Line 1148: 5 words, 39 characters
Line 1149: 12 words, 107 characters
Line 1150: 1 words, 12 characters
Line 1151: 2 words, 8 characters
Line 1152: 5 words, 39 characters
Line 1153: 6 words, 46 characters
Line 1154: 0 words, 0 characters
Line 1155: 15 words, 140 characters
Line 1156: 18 words, 150 characters
Line 1157: 7 words, 58 characters
Line 1158: 20 words, 176 characters
Line 1159: 6 words, 40 characters
Line 1160: 0 words, 0 characters
Line 1161: 5 words, 52 characters
Line 1162: 4 words, 21 characters
Line 1163: 6 words, 56 characters
Line 1164: 18 words, 148 characters
Line 1165: 11 words, 87 characters
Line 1166: 5 words, 41 characters
Line 1167: 6 words, 62 characters
Line 1168: 16 words, 102 characters
Line 1169: 20 words, 181 characters
Line 1170: 19 words, 163 characters
Line 1171: 19 words, 141 characters
Line 1172: 11 words, 97 characters
Line 1173: 16 words, 114 characters
Line 1174: 18 words, 147 characters
Line 1175: 18 words, 154 characters
Line 1176: 11 words, 97 characters
Line 1177: 10 words, 93 characters
Line 1178: 5 words, 43 characters
Line 1179: 17 words, 141 characters
Line 1180: 7 words, 61 characters
Line 1181: 6 words, 38 characters
Line 1182: 4 words, 32 characters
Line 1183: 9 words, 77 characters
Line 1184: 13 words, 104 characters
Line 1185: 14 words, 119 characters
Line 1186: 5 words, 48 characters
Line 1187: 17 words, 127 characters
Line 1188: 19 words, 167 characters
Line 1189: 2 words, 17 characters
Line 1190: 5 words, 45 characters
Line 1191: 1 words, 8 characters
Line 1192: 2 words, 9 characters
Line 1193: 12 words, 111 characters
Line 1194: 18 words, 141 characters
Line 1195: 16 words, 131 characters
Line 1196: 3 words, 17 characters
Line 1197: 9 words, 75 characters
Line 1198: 0 words, 0 characters
Line 1199: 18 words, 145 characters
Line 1200: 3 words, 21 characters
Line 1201: 8 words, 66 characters
Line 1202: 20 words, 159 characters
Line 1203: 12 words, 110 characters
Line 1204: 1 words, 3 characters
Line 1205: 0 words, 0 characters
Line 1206: 3 words, 30 characters
Line 1207: 10 words, 88 characters
Line 1208: 6 words, 39 characters
Line 1209: 6 words, 52 characters
Line 1210: 14 words, 113 characters
Line 1211: 12 words, 109 characters
Line 1212: 15 words, 142 characters
Line 1213: 14 words, 119 characters
Line 1214: 20 words, 153 characters
Line 1215: 12 words, 109 characters
Line 1216: 11 words, 92 characters
Line 1217: 6 words, 49 characters
Line 1218: 3 words, 21 characters
Line 1219: 15 words, 112 characters
Line 1220: 9 words, 87 characters
Line 1221: 9 words, 83 characters
Line 1222: 15 words, 125 characters
Line 1223: 19 words, 145 characters
Line 1224: 20 words, 186 characters
Line 1225: 15 words, 124 characters
Line 1226: 5 words, 55 characters
Line 1227: 13 words, 126 characters
Line 1228: 16 words, 131 characters
Line 1229: 14 words, 125 characters
Line 1230: 0 words, 0 characters
Line 1231: 12 words, 87 characters
Line 1232: 8 words, 62 characters
Line 1233: 20 words, 171 characters
Line 1234: 16 words, 128 characters
Line 1235: 9 words, 70 characters
Line 1236: 2 words, 21 characters
Line 1237: 17 words, 150 characters
Line 1238: 12 words, 96 characters
Line 1239: 11 words, 96 characters
Line 1240: 4 words, 39 characters
Line 1241: 14 words, 132 characters
Line 1242: 20 words, 169 characters
Line 1243: 14 words, 108 characters
Line 1244: 3 words, 21 characters
Line 1245: 7 words, 78 characters
Line 1246: 12 words, 111 characters
Line 1247: 9 words, 74 characters
Line 1248: 20 words, 208 characters
Line 1249: 2 words, 7 characters
Line 1250: 7 words, 55 characters
Line 1251: 8 words, 48 characters
Line 1252: 14 words, 113 characters
Line 1253: 6 words, 51 characters
Line 1254: 15 words, 125 characters
Line 1255: 14 words, 130 characters
Line 1256: 2 words, 17 characters
Line 1257: 13 words, 103 characters
Line 1258: 7 words, 60 characters
Line 1259: 19 words, 143 characters
Line 1260: 14 words, 119 characters
Line 1261: 1 words, 7 characters
Line 1262: 12 words, 101 characters
Line 1263: 14 words, 106 characters
Line 1264: 17 words, 166 characters
Line 1265: 8 words, 73 characters
Line 1266: 15 words, 133 characters
Line 1267: 20 words, 170 characters
Line 1268: 10 words, 74 characters
Line 1269: 13 words, 102 characters
Line 1270: 18 words, 148 characters
Line 1271: 6 words, 45 characters
Line 1272: 12 words, 103 characters
Line 1273: 20 words, 160 characters
Line 1274: 6 words, 48 characters
Line 1275: 8 words, 74 characters
Line 1276: 9 words, 74 characters
Line 1277: 6 words, 54 characters
Line 1278: 6 words, 43 characters
Line 1279: 15 words, 140 characters
Line 1280: 5 words, 41 characters
Line 1281: 0 words, 0 characters
Line 1282: 3 words, 27 characters
Line 1283: 20 words, 152 characters
Line 1284: 3 words, 21 characters
Line 1285: 10 words, 89 characters
Line 1286: 10 words, 93 characters
Line 1287: 4 words, 22 characters
Line 1288: 20 words, 163 characters
Line 1289: 0 words, 0 characters
Line 1290: 9 words, 81 characters
Line 1291: 7 words, 66 characters
Line 1292: 17 words, 149 characters
Line 1293: 2 words, 19 characters
Line 1294: 6 words, 47 characters
Line 1295: 5 words, 40 characters
Line 1296: 14 words, 133 characters
Line 1297: 1 words, 12 characters
Line 1298: 19 words, 159 characters
Line 1299: 15 words, 114 characters
Line 1300: 12 words, 94 characters
Line 1301: 6 words, 48 characters
Line 1302: 13 words, 135 characters
Line 1303: 16 words, 171 characters
Line 1304: 12 words, 115 characters
Line 1305: 16 words, 150 characters
Line 1306: 6 words, 54 characters
Line 1307: 16 words, 118 characters
Line 1308: 15 words, 133 characters
Line 1309: 2 words, 18 characters
Line 1310: 16 words, 134 characters
Line 1311: 9 words, 73 characters
Line 1312: 11 words, 93 characters
Line 1313: 9 words, 80 characters
Line 1314: 12 words, 106 characters
Line 1315: 17 words, 150 characters
Line 1316: 4 words, 28 characters
Line 1317: 17 words, 133 characters
Line 1318: 13 words, 104 characters
Line 1319: 17 words, 143 characters
Line 1320: 8 words, 65 characters
Line 1321: 7 words, 61 characters
Total: 1321 lines, 13552 words, 113938 characters
