Line 1: 18 words, 163 characters
Line 875: 15 words, 138 characters
Line 876: 11 words, 88 characters
Line 877: 10 words, 82 characters
Line 878: 20 words, 173 characters
Line 879: 9 words, 67 characters
Line 880: 6 words, 52 characters
Line 881: 18 words, 143 characters
Line 882: 6 words, 62 characters
Line 883: 0 words, 0 characters
Line 884: 17 words, 112 characters
Line 885: 13 words, 97 characters
Line 886: 17 words, 143 characters
Line 887: 2 words, 12 characters
Line 888: 19 words, 166 characters
Line 889: 17 words, 158 characters
Line 890: 19 words, 181 characters
Line 891: 11 words, 98 characters
Line 892: 11 words, 95 characters
Line 893: 17 words, 145 characters
Line 894: 9 words, 70 characters
Line 895: 5 words, 39 characters
Line 896: 6 words, 45 characters
Line 897: 2 words, 13 characters
Line 898: 12 words, 97 characters
Line 899: 12 words, 123 characters
Line 900: 3 words, 28 characters
Line 901: 17 words, 133 characters
Line 902: 1 words, 12 characters
Line 903: 3 words, 17 characters
Line 904: 7 words, 55 characters
Line 905: 19 words, 161 characters
Line 906: 10 words, 90 characters
Line 907: 19 words, 178 characters
Line 908: 15 words, 114 characters
Line 909: 18 words, 157 characters
Line 910: 16 words, 126 characters
Line 911: 3 words, 29 characters
Line 912: 3 words, 25 characters
Line 913: 16 words, 135 characters
Line 914: 19 words, 156 characters
Line 915: 18 words, 174 characters
Line 916: 10 words, 91 characters
Line 917: 14 words, 137 characters
Line 918: 4 words, 37 characters
Line 919: 1 words, 7 characters
Line 920: 12 words, 80 characters
Line 921: 7 words, 52 characters
Line 922: 11 words, 91 characters
Line 923: 20 words, 177 characters
Line 924: 15 words, 148 characters
Line 925: 16 words, 123 characters
Line 926: 11 words, 76 characters
Total: 926 lines, 9386 words, 78889 characters
