Line 1: 17 words, 146 characters
Line 875: 11 words, 90 characters
Line 876: 4 words, 36 characters
Line 877: 5 words, 40 characters
Line 878: 6 words, 57 characters
Line 879: 9 words, 71 characters
Line 880: 3 words, 28 characters
Line 881: 17 words, 148 characters
Line 882: 13 words, 105 characters
Line 883: 16 words, 144 characters
Line 884: 18 words, 153 characters
Line 885: 10 words, 84 characters
Total: 885 lines, 8755 words, 73682 characters
